#Locus	Reads	Rep-total	DicerCall
Chr5:11893940-11893964	12	11.000	N
Chr5:11898939-11898962	10	3.792	24
Chr5:11909364-11909523	10	4.197	22
Chr5:11913776-11913779	3	0.541	24
Chr5:11914494-11914517	6	0.650	24
Chr5:11915823-11915831	4	3.012	23
Chr5:11931853-11931875	6	1.534	24
Chr5:11932742-11932765	9	2.379	24
Chr5:11933631-11933650	5	0.546	24
Chr5:11935053-11935059	4	0.155	24
Chr5:11935962-11935983	6	0.341	24
Chr5:11940087-11940350	43	9.034	24
Chr5:11940669-11940840	10	1.992	24
Chr5:11941044-11941077	7	1.262	24
Chr5:11941535-11941548	3	0.476	24
Chr5:11941904-11941910	3	0.726	24
Chr5:11942409-11942429	4	0.792	22
Chr5:11942780-11942793	5	1.350	24
Chr5:11945225-11945251	6	0.164	24
Chr5:11945502-11945534	2	0.103	N
Chr5:11950925-11950930	9	1.304	24
Chr5:11951790-11951813	1	0.009	23
Chr5:11952054-11952069	0	0.000	N
Chr5:11955460-11955469	1	0.250	24
Chr5:11956153-11956188	23	8.899	24
Chr5:11956686-11956711	9	0.158	24
Chr5:11957334-11957377	27	5.000	24
Chr5:11958203-11958254	8	1.662	24
Chr5:11958571-11958594	9	0.180	24
Chr5:11959221-11959249	12	1.714	23
Chr5:11960822-11960857	24	10.939	24
Chr5:11961192-11961380	15	1.752	24
Chr5:11962000-11962046	30	5.583	24
Chr5:11962614-11962757	18	7.501	24
Chr5:11963287-11963430	18	7.713	24
Chr5:11964177-11964199	6	0.074	24
Chr5:11964531-11964734	17	1.064	24
Chr5:11965244-11965252	5	1.242	24
Chr5:11965943-11965990	9	1.992	24
Chr5:11966310-11966335	8	0.579	24
Chr5:11966965-11966989	11	0.977	24
Chr5:11968158-11968182	12	1.000	23
Chr5:11969348-11969379	14	10.431	24
Chr5:11969722-11969745	5	2.600	22
Chr5:11970362-11970387	12	1.417	24
Chr5:11970718-11970743	16	0.230	24
Chr5:11971106-11971116	3	2.250	23
Chr5:11973969-11973997	2	1.048	22
Chr5:11974221-11974248	6	6.000	23
Chr5:11974743-11974763	3	2.143	24
Chr5:11975292-11975323	16	3.280	24
Chr5:11975538-11975906	99	46.748	N
Chr5:11990005-11990025	4	0.115	24
Chr5:11990233-11990499	14	1.649	24
Chr5:11990887-11990916	7	6.029	24
Chr5:11991147-11991153	1	1.000	24
Chr5:11991389-11991470	2	0.248	N
Chr5:11999805-11999970	3	1.333	24
Chr5:12005439-12005466	16	8.416	24
Chr5:12012077-12012098	5	0.204	24
Chr5:12013178-12013201	6	6.000	24
Chr5:12013969-12014141	10	5.700	24
Chr5:12016063-12016083	5	0.670	24
Chr5:12018604-12018627	4	4.000	24
Chr5:12024574-12024578	3	2.167	24
Chr5:12024996-12025174	83	13.147	N
Chr5:12025408-12025696	273	16.298	N
Chr5:12025881-12026102	16	1.971	24
Chr5:12026188-12026219	6	4.061	24
Chr5:12026579-12026592	3	1.238	24
Chr5:12026897-12026937	12	2.080	24
Chr5:12027253-12027305	20	3.980	24
Chr5:12027964-12027983	5	1.840	24
Chr5:12028305-12028692	16	3.960	24
Chr5:12029051-12029066	1	0.004	24
Chr5:12029494-12029675	6	0.514	24
Chr5:12030310-12030325	2	0.667	23
Chr5:12031806-12031816	4	0.593	N
Chr5:12032641-12032674	10	2.200	24
Chr5:12033508-12033527	9	0.538	24
Chr5:12035328-12035559	27	7.093	24
Chr5:12039239-12039327	6	5.167	23
Chr5:12043570-12043598	11	4.450	24
Chr5:12043939-12043956	5	0.436	23
Chr5:12045178-12045315	6	1.003	23
Chr5:12045885-12045908	7	0.343	24
Chr5:12046354-12046375	1	0.067	24
Chr5:12047763-12047788	7	0.484	24
Chr5:12049866-12049944	6	6.000	24
Chr5:12050876-12051009	10	8.202	24
Chr5:12051333-12051358	6	1.180	24
Chr5:12052025-12052214	10	0.311	24
Chr5:12052575-12052595	4	0.298	24
Chr5:12052916-12052936	2	0.167	21
Chr5:12053439-12053649	79	14.236	24
Chr5:12053971-12053977	2	0.024	23
Chr5:12054678-12055057	30	0.972	24
Chr5:12056099-12056482	27	3.326	24
Chr5:12056813-12056820	3	0.013	24
Chr5:12057528-12057550	3	0.204	23
Chr5:12057866-12057913	7	1.404	23
Chr5:12058410-12058437	10	0.489	24
Chr5:12058766-12058790	6	0.086	24
Chr5:12059302-12059502	11	1.103	24
Chr5:12060380-12060568	14	0.832	24
Chr5:12061244-12061817	52	33.982	24
Chr5:12062143-12062168	2	0.023	22
Chr5:12062680-12062890	38	15.838	24
Chr5:12063206-12063226	4	1.149	N
Chr5:12063925-12063928	4	0.250	21
Chr5:12068645-12068659	1	1.000	23
Chr5:12074910-12074940	10	10.000	24
Chr5:12075305-12075436	10	10.000	24
Chr5:12075982-12076712	126	126.000	24
Chr5:12080976-12080992	10	3.643	N
Chr5:12081841-12081949	7	1.417	N
Chr5:12084739-12084802	22	22.000	24
Chr5:12090287-12090490	13	4.186	23
Chr5:12091572-12091708	492	74.243	24
Chr5:12092078-12092139	45	45.000	24
Chr5:12092844-12093038	35	29.180	24
Chr5:12095628-12095736	7	6.200	23
Chr5:12096962-12096976	0	0.000	N
Chr5:12097310-12097333	4	4.000	N
Chr5:12098173-12098299	18	18.000	23
Chr5:12103826-12103864	10	7.158	24
Chr5:12104691-12104698	5	2.400	24
Chr5:12105710-12105778	13	4.521	23
Chr5:12108366-12108389	8	0.358	24
Chr5:12109384-12109579	19	14.556	24
Chr5:12110352-12110367	4	2.049	24
Chr5:12113072-12113096	16	16.000	24
Chr5:12113721-12114247	94	27.138	24
Chr5:12114501-12114872	53	16.335	24
Chr5:12115326-12115344	9	2.296	N
Chr5:12115637-12115861	19	5.833	24
Chr5:12116457-12116515	5	2.333	24
Chr5:12116925-12117090	36	11.434	24
Chr5:12117405-12117471	17	5.350	24
Chr5:12118246-12118323	12	2.850	24
Chr5:12118679-12118760	9	1.767	24
Chr5:12119170-12119184	7	1.600	23
Chr5:12119444-12119463	4	0.800	24
Chr5:12120003-12120107	45	6.808	24
Chr5:12122752-12122773	3	1.139	24
Chr5:12124930-12125042	17	3.796	24
Chr5:12125679-12125697	4	3.020	24
Chr5:12127693-12127712	2	2.000	23
Chr5:12133063-12133149	16	8.653	24
Chr5:12135009-12135031	6	0.643	24
Chr5:12140335-12140338	2	0.700	24
Chr5:12140611-12140636	6	0.169	23
Chr5:12142843-12142926	10	1.264	24
Chr5:12143388-12143404	2	2.000	24
Chr5:12143608-12143622	3	1.202	23
Chr5:12144758-12144761	5	4.143	24
Chr5:12145639-12146016	28	6.784	24
Chr5:12148701-12148703	7	3.200	N
Chr5:12149849-12150069	15	3.880	24
Chr5:12150262-12150350	12	9.388	24
Chr5:12151284-12151298	1	1.000	22
Chr5:12151691-12151705	5	0.666	N
Chr5:12153457-12153471	7	1.187	N
Chr5:12169792-12169818	15	0.537	24
Chr5:12178739-12178806	12	5.078	24
Chr5:12179907-12180000	8	1.298	24
Chr5:12182162-12182165	5	1.291	24
Chr5:12182386-12182755	48	16.258	24
Chr5:12187905-12187919	12	2.000	N
Chr5:12188966-12189282	37	12.950	24
Chr5:12189942-12190000	11	5.233	23
Chr5:12192168-12192188	3	1.250	N
Chr5:12192553-12192595	7	2.167	24
Chr5:12193780-12193789	5	1.976	23
Chr5:12194721-12194744	5	0.209	24
Chr5:12197553-12197627	6	5.000	N
Chr5:12201299-12201313	8	0.684	N
Chr5:12202391-12202401	3	0.750	23
Chr5:12202651-12202666	2	2.000	24
Chr5:12203592-12203607	4	1.143	24
Chr5:12207169-12207315	12	5.476	N
Chr5:12208534-12208562	7	7.000	24
Chr5:12210880-12210894	2	2.000	24
Chr5:12214600-12214623	5	0.216	23
Chr5:12221103-12221117	3	3.000	23
Chr5:12222983-12222997	0	0.000	N
Chr5:12224164-12224165	4	3.500	22
Chr5:12225071-12225098	4	0.170	24
Chr5:12227616-12227635	4	1.583	24
Chr5:12230537-12230554	1	0.143	24
Chr5:12240396-12240411	9	2.833	N
Chr5:12244534-12244551	23	0.897	N
Chr5:12245063-12245077	2	2.000	N
Chr5:12245906-12245921	8	7.200	N
Chr5:12250191-12250208	2	0.200	N
Chr5:12252613-12252627	1	0.500	N
Chr5:12259133-12259147	0	0.000	N
Chr5:12261386-12261408	6	6.000	24
Chr5:12263001-12263033	17	4.143	24
Chr5:12263240-12263331	3	3.000	24
Chr5:12264837-12264837	4	4.000	23
Chr5:12265358-12265373	3	0.750	N
Chr5:12268170-12268396	17	9.000	23
Chr5:12271881-12271901	3	1.500	23
Chr5:12273129-12273143	1	0.059	N
Chr5:12274225-12274234	3	1.143	24
Chr5:12276233-12276252	2	2.000	23
Chr5:12276611-12276639	5	1.704	24
Chr5:12276920-12277446	44	8.549	24
Chr5:12282960-12282972	2	1.500	22
Chr5:12283220-12283243	3	3.000	22
Chr5:12288902-12289011	9	8.333	24
Chr5:12291478-12291656	9	2.676	N
Chr5:12293127-12293139	1	1.000	24
Chr5:12293742-12293746	6	2.291	24
Chr5:12296916-12296929	1	0.500	24
Chr5:12300461-12300464	0	0.000	N
Chr5:12302643-12302740	8	1.650	23
Chr5:12304781-12304804	13	13.000	24
Chr5:12305104-12305121	3	0.619	23
Chr5:12305399-12305484	17	5.221	24
Chr5:12316019-12316071	39	6.201	24
Chr5:12321787-12321839	40	6.400	24
Chr5:12322166-12322185	2819	2782.353	N
Chr5:12327632-12327650	2	0.200	N
Chr5:12341146-12341160	5	3.109	23
Chr5:12343017-12343038	5	4.072	23
Chr5:12352396-12352419	6	1.877	24
Chr5:12354512-12354526	14	1.466	N
Chr5:12368357-12368357	1	0.333	N
Chr5:12370935-12370949	8	3.334	N
Chr5:12371510-12371519	6	6.000	24
Chr5:12374336-12374359	11	11.000	24
Chr5:12375083-12375200	5	4.250	24
Chr5:12379040-12379049	2	2.000	23
Chr5:12390118-12390119	4	4.000	N
Chr5:12394313-12394338	11	4.187	23
Chr5:12397037-12397047	1	0.500	24
Chr5:12398885-12398900	1	0.083	N
Chr5:12400934-12400936	5	0.505	23
Chr5:12401137-12401240	21	8.213	24
Chr5:12403119-12403376	28	24.088	24
Chr5:12403843-12403855	3	3.000	22
Chr5:12410520-12410591	12	3.176	24
Chr5:12414410-12414417	6	3.068	24
Chr5:12417334-12417405	7	3.102	24
Chr5:12424250-12424438	394	137.900	24
Chr5:12425436-12425452	5	3.000	N
Chr5:12430241-12430249	2	1.333	N
Chr5:12437478-12437499	5	3.333	24
Chr5:12439231-12439360	7	5.143	N
Chr5:12446968-12446985	5	2.833	N
Chr5:12450092-12450188	6	2.309	24
Chr5:12464495-12464504	1	0.500	23
Chr5:12466621-12466649	12	3.242	24
Chr5:12467597-12467620	4	0.400	N
Chr5:12467918-12468085	13	1.594	24
Chr5:12468467-12468479	2	0.200	24
Chr5:12469112-12469128	5	4.043	24
Chr5:12475168-12475174	3	1.250	24
Chr5:12477361-12477391	10	4.593	24
Chr5:12478002-12479235	155	59.846	24
Chr5:12479501-12479524	10	1.607	24
Chr5:12479896-12479919	9	1.086	24
Chr5:12481248-12481437	13	2.409	24
Chr5:12482239-12482300	59	18.550	24
Chr5:12486184-12486238	3	1.000	24
Chr5:12488436-12488450	1	0.500	N
Chr5:12497831-12497851	3	3.000	22
Chr5:12498801-12498810	2	1.500	24
Chr5:12500735-12500758	2	0.053	24
Chr5:12500995-12501013	2	2.000	23
Chr5:12501249-12501691	55	7.903	24
Chr5:12502000-12502016	1	0.048	24
Chr5:12502352-12502365	3	0.833	N
Chr5:12503287-12503310	8	1.704	22
Chr5:12504771-12504771	0	0.000	N
Chr5:12505173-12505188	2	0.310	23
Chr5:12505447-12505459	3	1.115	24
Chr5:12505818-12505903	5	2.437	24
Chr5:12506098-12506132	15	8.205	24
Chr5:12506942-12506962	6	3.410	24
Chr5:12507829-12507859	15	1.663	24
Chr5:12508083-12508106	6	0.133	24
Chr5:12508459-12508864	48	13.651	24
Chr5:12510338-12510339	2	2.000	23
Chr5:12514921-12514935	0	0.000	N
Chr5:12518800-12518813	1	1.000	23
Chr5:12520509-12520527	3	0.322	24
Chr5:12521509-12521529	8	7.143	22
Chr5:12521820-12521839	2	1.500	22
Chr5:12522732-12522806	10	10.000	24
Chr5:12523240-12523503	25	22.332	24
Chr5:12534414-12534428	0	0.000	N
Chr5:12537178-12537365	9	5.000	24
Chr5:12538100-12538627	85	39.797	24
Chr5:12538938-12538948	4	4.000	N
Chr5:12539197-12539220	6	6.000	24
Chr5:12540561-12541454	117	55.201	24
Chr5:12542086-12542264	34	11.866	24
Chr5:12542989-12543014	7	2.333	23
Chr5:12543287-12543603	64	20.864	24
Chr5:12543847-12544396	92	38.198	24
Chr5:12544660-12544796	20	16.210	N
Chr5:12545319-12545548	12	8.809	24
Chr5:12546285-12546304	3	3.000	24
Chr5:12547106-12547587	31	11.727	24
Chr5:12547791-12548155	74	68.642	24
Chr5:12551737-12551737	1	0.167	N
Chr5:12553053-12553287	143	112.055	24
Chr5:12554757-12554964	23	22.501	24
Chr5:12557413-12557436	3	3.000	24
Chr5:12560275-12560292	0	0.000	N
Chr5:12563114-12563129	1	0.500	N
Chr5:12566169-12566259	349	347.325	24
Chr5:12566500-12566795	508	420.929	24
Chr5:12569036-12569445	182	121.030	24
Chr5:12570958-12570981	5	3.000	23
Chr5:12571246-12571259	5	5.000	23
Chr5:12571465-12571543	30	8.301	N
Chr5:12572447-12572461	2	1.167	23
Chr5:12572810-12573060	26	18.000	24
Chr5:12573748-12573764	8	8.000	N
Chr5:12574552-12574579	16	5.166	N
Chr5:12575450-12575474	8	8.000	24
Chr5:12577842-12577895	10	10.000	24
Chr5:12578731-12578987	53	51.002	24
Chr5:12579316-12579472	8	8.000	24
Chr5:12580634-12580756	7	7.000	23
Chr5:12581327-12581350	4	4.000	23
Chr5:12581780-12581836	8	6.643	24
Chr5:12582757-12582868	9	3.819	24
Chr5:12583094-12583722	149	59.779	24
Chr5:12584013-12584425	104	96.866	24
Chr5:12586649-12586660	3	0.429	N
Chr5:12588097-12588201	40	40.000	24
Chr5:12598434-12598525	8	6.166	24
Chr5:12601458-12601754	101	67.832	24
Chr5:12602187-12602406	88	79.156	24
Chr5:12603156-12603179	6	6.000	24
Chr5:12608941-12609013	20	17.538	23
Chr5:12609814-12609945	21	13.127	24
Chr5:12611794-12611817	8	6.166	24
Chr5:12612602-12612603	1	1.000	23
Chr5:12615358-12615371	2	0.833	N
Chr5:12616091-12616124	9	9.000	23
Chr5:12621865-12621950	10	4.073	24
Chr5:12622848-12622880	11	2.947	24
Chr5:12623713-12623725	2	0.550	23
Chr5:12624621-12624678	7	3.500	24
Chr5:12628498-12628516	2	2.000	24
Chr5:12628858-12628883	6	2.761	N
Chr5:12633881-12633965	6	1.915	22
Chr5:12639051-12639072	9	7.000	24
Chr5:12644554-12644579	5	5.000	24
Chr5:12645453-12645466	2	2.000	23
Chr5:12650528-12650538	2	0.040	21
Chr5:12656264-12656278	2	0.095	N
Chr5:12659811-12659966	16	16.000	24
Chr5:12660274-12660339	36	16.632	24
Chr5:12660735-12661288	63	50.192	24
Chr5:12664864-12664880	0	0.000	N
Chr5:12667346-12667360	3	1.500	24
Chr5:12668535-12668556	9	1.799	24
Chr5:12669512-12669537	3	2.125	N
Chr5:12670365-12670379	1	1.000	24
Chr5:12672654-12672679	10	1.757	23
Chr5:12675432-12675455	7	3.333	24
Chr5:12684358-12684733	207	145.086	24
Chr5:12685303-12685317	7	6.167	24
Chr5:12685522-12685599	12	7.500	24
Chr5:12690797-12690816	93	85.253	20
Chr5:12693141-12693162	2	1.125	23
Chr5:12697022-12697032	0	0.000	N
Chr5:12700032-12700057	7	7.000	24
Chr5:12702982-12702990	6	0.796	23
Chr5:12704007-12704160	51	32.584	24
Chr5:12704533-12704670	13	10.833	N
Chr5:12706408-12706408	3	0.867	24
Chr5:12709408-12709680	13	1.476	24
Chr5:12711231-12711245	0	0.000	N
Chr5:12715853-12715875	2	2.000	23
Chr5:12718663-12718677	2	0.667	N
Chr5:12719619-12719633	1	0.500	N
Chr5:12733033-12733054	3	1.125	23
Chr5:12734726-12734741	10	3.125	N
Chr5:12736342-12736521	38	37.498	24
Chr5:12736971-12736986	5	2.600	N
Chr5:12738822-12738907	6	4.476	N
Chr5:12745234-12745565	7	4.250	24
Chr5:12748942-12748953	5	5.000	24
Chr5:12752108-12752308	6	3.000	24
Chr5:12755913-12755927	2	2.000	22
Chr5:12764188-12764198	0	0.000	N
Chr5:12764526-12764547	4	2.000	23
Chr5:12764995-12765406	31	29.500	24
Chr5:12767133-12767149	4	3.046	24
Chr5:12769299-12769350	8	6.834	24
Chr5:12783631-12783645	2	0.087	24
Chr5:12788124-12788139	1	0.167	N
Chr5:12796337-12796351	46	9.057	N
Chr5:12807241-12827280	12097	476.622	N
Chr5:12828506-12828932	230	11.017	24
Chr5:12833099-12834003	428	9.930	N
Chr5:12838306-12838320	38	7.600	N
Chr5:12849212-12855586	4244	169.336	N
Chr5:12855847-12869999	8434	349.168	N
Chr5:12870232-12870354	49	9.075	24
Chr5:12872666-12872686	7	1.667	24
Chr5:12874968-12874989	5	1.700	23
Chr5:12876688-12876708	10	2.063	24
Chr5:12877650-12877670	3	0.700	24
Chr5:12878093-12878114	4	2.500	23
Chr5:12880703-12880714	2	0.500	21
Chr5:12883005-12883026	5	1.350	24
Chr5:12885623-12885634	6	3.300	24
Chr5:12886132-12886154	5	1.150	24
Chr5:12886959-12886972	6	1.500	24
Chr5:12889720-12889734	4	0.667	N
Chr5:12894939-12894960	4	1.250	23
Chr5:12895203-12895488	50	27.260	24
Chr5:12896578-12896651	14	2.940	24
Chr5:12905909-12905919	2	1.333	23
Chr5:12906299-12906321	3	1.500	24
Chr5:12907786-12907803	3	0.750	24
Chr5:12912233-12912247	4	1.143	N
Chr5:12913427-12913444	6	1.834	23
Chr5:12915854-12916002	2	0.400	N
Chr5:12918603-12918618	2	1.167	N
Chr5:12929087-12929100	4	1.900	N
Chr5:12930313-12930327	1	1.000	24
Chr5:12932817-12932831	0	0.000	N
Chr5:12943817-12943831	3	0.625	N
Chr5:12945109-12945120	2	0.127	N
Chr5:12948738-12948752	1	0.500	N
Chr5:12948978-12948995	7	2.700	N
Chr5:12954113-12954196	49	24.500	N
Chr5:12966477-12966496	8	6.000	24
Chr5:12970173-12970189	17	2.484	N
Chr5:12970417-12970431	3	0.750	N
Chr5:12970652-12970675	3	1.500	24
Chr5:12971390-12971404	1	1.000	N
Chr5:12973016-12973031	5	5.000	N
Chr5:12973400-12974602	91	68.532	24
Chr5:12977716-12977744	18	9.666	24
Chr5:12979577-12979594	2	0.643	N
Chr5:12980758-12980772	3	1.167	24
Chr5:12981416-12981431	2	0.267	N
Chr5:12983397-12983412	19	5.358	N
Chr5:12984762-12984775	2	2.000	N
Chr5:12994847-12995000	9	7.667	N
Chr5:12995734-12995742	0	0.000	N
Chr5:12997566-12997590	13	4.810	24
Chr5:13001027-13001036	3	3.000	24
Chr5:13001249-13001262	0	0.000	N
Chr5:13001564-13001700	11	3.143	24
Chr5:13002731-13002743	4	4.000	23
Chr5:13003110-13003110	2	2.000	22
Chr5:13003361-13003381	7	6.500	N
Chr5:13003599-13003607	3	2.250	22
Chr5:13004130-13004144	6	0.427	24
Chr5:13006695-13006707	5	4.500	24
Chr5:13007047-13007065	4	3.500	24
Chr5:13016673-13016693	9	3.172	N
Chr5:13017397-13017634	37	34.218	24
Chr5:13018511-13018529	7	4.750	N
Chr5:13019363-13019512	12	9.074	N
Chr5:13020271-13020439	20	20.000	24
Chr5:13020866-13021622	94	91.998	24
Chr5:13024314-13024336	4	2.077	24
Chr5:13028019-13028022	4	3.125	24
Chr5:13028396-13028442	16	3.834	24
Chr5:13028974-13029143	22	14.542	24
Chr5:13037197-13037235	11	2.110	24
Chr5:13037908-13037922	5	0.730	22
Chr5:13040516-13040539	3	0.743	23
Chr5:13042097-13042111	5	0.778	N
Chr5:13044910-13044931	4	2.000	23
Chr5:13048952-13049142	18	7.367	24
Chr5:13049911-13049912	0	0.000	N
Chr5:13052095-13052100	2	2.000	24
Chr5:13052572-13052587	7	7.000	24
Chr5:13053283-13053304	6	6.000	N
Chr5:13053827-13053875	11	11.000	24
Chr5:13056571-13056805	22	22.000	24
Chr5:13057247-13057250	0	0.000	N
Chr5:13057442-13057514	2	2.000	23
Chr5:13058340-13058355	3	3.000	24
Chr5:13058624-13058795	80	79.504	24
Chr5:13060173-13060477	39	34.999	24
Chr5:13069178-13069198	1	0.500	24
Chr5:13069425-13070062	67	8.898	24
Chr5:13073611-13073621	2	0.083	24
Chr5:13074421-13074635	25	2.320	24
Chr5:13076076-13076101	16	5.291	24
Chr5:13076547-13076999	90	48.348	24
Chr5:13080714-13080755	39	24.001	24
Chr5:13082046-13082220	9	7.667	N
Chr5:13084004-13084046	6	4.400	23
Chr5:13085710-13085722	5	1.834	24
Chr5:13088723-13088784	7	6.334	24
Chr5:13089956-13089972	2	2.000	N
Chr5:13090599-13090614	0	0.000	N
Chr5:13092598-13092618	7	3.000	24
Chr5:13093769-13093796	13	9.500	24
Chr5:13094225-13094327	13	8.616	24
Chr5:13095767-13095772	2	2.000	22
Chr5:13096263-13098082	592	481.355	24
Chr5:13101448-13101487	5	5.000	23
Chr5:13106764-13106778	1	0.333	N
Chr5:13107609-13107623	1	0.333	N
Chr5:13109027-13109035	0	0.000	N
Chr5:13111747-13112156	323	318.736	24
Chr5:13113022-13113254	16	5.933	N
Chr5:13113576-13113598	2	2.000	22
Chr5:13121856-13121869	4	3.250	23
Chr5:13130830-13130845	2	0.531	21
Chr5:13132976-13133004	18	6.010	23
Chr5:13133415-13133473	15	7.500	24
Chr5:13134139-13134219	20	11.524	24
Chr5:13138653-13138669	0	0.000	N
Chr5:13139258-13139284	6	6.000	24
Chr5:13139665-13139669	1	1.000	24
Chr5:13142963-13142984	2	0.111	23
Chr5:13143315-13143336	5	0.260	23
Chr5:13147715-13147729	4	0.188	N
Chr5:13148466-13148489	0	0.000	N
Chr5:13148800-13148828	7	0.279	N
Chr5:13152127-13152143	9	2.750	N
Chr5:13156265-13156280	2	1.000	22
Chr5:13156697-13156790	5	2.750	N
Chr5:13158364-13158369	2	1.000	N
Chr5:13159616-13159636	1	1.000	24
Chr5:13160064-13160338	10	10.000	24
Chr5:13161106-13161115	1	0.500	N
Chr5:13162191-13162208	2	2.000	21
Chr5:13165276-13165414	14	14.000	24
Chr5:13167516-13167521	3	3.000	24
Chr5:13168749-13168941	22	21.166	24
Chr5:13169642-13169647	2	1.250	N
Chr5:13170846-13170846	2	2.000	N
Chr5:13171404-13171425	4	4.000	N
Chr5:13172797-13172815	4	2.000	24
Chr5:13180256-13180353	50	25.000	24
Chr5:13184416-13184421	4	4.000	N
Chr5:13184764-13185109	31	22.999	24
Chr5:13186689-13186762	5	5.000	24
Chr5:13188130-13188163	6	2.833	24
Chr5:13189196-13189252	5	5.000	24
Chr5:13192404-13192417	0	0.000	N
Chr5:13195755-13195755	5	2.700	24
Chr5:13195986-13196050	78	7.972	24
Chr5:13197664-13197993	30	5.865	24
Chr5:13199596-13200119	124	24.602	24
Chr5:13201557-13201887	108	12.560	24
Chr5:13203505-13203835	92	10.635	24
Chr5:13204234-13204274	3	0.796	N
Chr5:13205151-13205428	102	13.199	24
Chr5:13205760-13206269	122	36.637	24
Chr5:13206602-13206639	16	1.301	24
Chr5:13206999-13207157	3	0.336	24
Chr5:13208638-13209111	27	2.697	N
Chr5:13210107-13210843	89	22.099	24
Chr5:13212695-13212757	6	1.750	23
Chr5:13213154-13214218	225	25.380	24
Chr5:13214506-13214934	34	5.862	24
Chr5:13215233-13215245	8	0.684	23
Chr5:13215572-13215589	8	3.522	24
Chr5:13216239-13216259	5	2.220	24
Chr5:13216578-13216599	5	0.373	24
Chr5:13217608-13217640	13	1.195	24
Chr5:13218234-13218395	19	1.402	24
Chr5:13218631-13218753	12	1.133	24
Chr5:13218996-13219074	38	3.051	24
Chr5:13219378-13219998	105	32.718	24
Chr5:13220599-13220892	26	9.890	24
Chr5:13221222-13221535	46	18.115	24
Chr5:13223141-13223478	79	25.114	24
Chr5:13225100-13225126	10	1.186	24
Chr5:13231688-13232273	166	38.080	24
Chr5:13232496-13232578	7	6.500	24
Chr5:13232890-13232913	9	9.000	24
Chr5:13236825-13236839	1	1.000	N
Chr5:13239408-13239427	7	7.000	24
Chr5:13239668-13239682	2	2.000	23
Chr5:13240739-13240862	93	59.334	24
Chr5:13243042-13243056	0	0.000	N
Chr5:13243525-13243540	0	0.000	N
Chr5:13245816-13245903	3	2.000	N
Chr5:13247064-13247081	4	1.750	24
Chr5:13248368-13248387	2	1.000	23
Chr5:13252400-13252427	8	1.028	N
Chr5:13253845-13253859	0	0.000	N
Chr5:13254771-13254785	0	0.000	N
Chr5:13258828-13259130	40	6.180	24
Chr5:13260967-13260976	0	0.000	N
Chr5:13261841-13261843	5	0.593	24
Chr5:13267215-13267224	3	0.411	24
Chr5:13270492-13270510	5	0.265	24
Chr5:13271351-13271354	3	0.158	21
Chr5:13271757-13271761	6	2.150	24
Chr5:13274325-13274348	5	0.506	N
Chr5:13274641-13274644	6	0.582	24
Chr5:13274967-13275200	21	5.987	24
Chr5:13276199-13276422	11	1.588	24
Chr5:13277353-13277376	8	0.734	N
Chr5:13277992-13277992	5	0.424	24
Chr5:13278719-13278732	5	1.037	24
Chr5:13279637-13279695	9	2.947	24
Chr5:13280309-13280368	15	1.601	23
Chr5:13281199-13281211	3	0.682	24
Chr5:13283327-13283522	21	1.415	24
Chr5:13283760-13284045	102	32.130	24
Chr5:13284920-13285750	133	38.730	24
Chr5:13286545-13286731	62	18.532	24
Chr5:13287441-13287640	22	12.566	24
Chr5:13288813-13288953	25	9.333	24
Chr5:13289546-13289566	3	1.250	24
Chr5:13290094-13290115	5	1.834	24
Chr5:13290851-13291124	26	8.749	24
Chr5:13292190-13292213	1	0.333	24
Chr5:13292930-13293067	18	5.434	24
Chr5:13294125-13294146	11	10.250	24
Chr5:13295186-13295199	3	2.000	24
Chr5:13298646-13298686	9	1.254	24
Chr5:13298919-13299348	76	22.162	24
Chr5:13303582-13303598	0	0.000	N
Chr5:13306399-13306403	3	2.000	22
Chr5:13310233-13310241	4	4.000	24
Chr5:13313776-13314224	142	112.933	24
Chr5:13315061-13315072	5	5.000	24
Chr5:13318297-13318297	4	2.160	24
Chr5:13319684-13319707	3	1.016	N
Chr5:13323601-13323666	29	19.511	24
Chr5:13323983-13324002	5	4.143	24
Chr5:13324290-13324294	4	4.000	23
Chr5:13325825-13325843	4	0.725	24
Chr5:13327820-13327843	7	2.317	24
Chr5:13330642-13330650	3	3.000	24
Chr5:13330938-13331517	172	118.542	24
Chr5:13332303-13332959	206	64.705	24
Chr5:13333875-13333893	3	3.000	24
Chr5:13335728-13335751	5	2.500	24
Chr5:13335958-13336137	2	1.500	22
Chr5:13336429-13336499	4	3.000	24
Chr5:13339077-13339570	255	65.688	24
Chr5:13340053-13340057	10	10.000	24
Chr5:13343024-13343055	9	9.000	23
Chr5:13344557-13344648	4	1.450	24
Chr5:13345547-13345596	43	20.593	24
Chr5:13345903-13345939	29	12.250	24
Chr5:13346832-13346872	42	22.168	24
Chr5:13353733-13353947	50	48.500	24
Chr5:13357339-13357520	169	169.000	24
Chr5:13358854-13358871	8	3.117	N
Chr5:13361718-13361760	6	6.000	24
Chr5:13362174-13362187	5	2.525	24
Chr5:13365753-13365758	4	4.000	N
Chr5:13366013-13366036	9	9.000	24
Chr5:13367470-13367490	4	4.000	23
Chr5:13369665-13369999	60	32.256	N
Chr5:13371452-13372002	59	12.555	24
Chr5:13372525-13372646	14	8.497	24
Chr5:13373474-13373529	8	4.456	24
Chr5:13374452-13374477	10	7.000	24
