#Locus	Reads	Rep-total	DicerCall
Chr4:13534713-13534729	1	1.000	N
Chr4:13536562-13536712	38	37.498	24
Chr4:13536918-13537217	22	12.949	24
Chr4:13537602-13538259	135	77.072	24
Chr4:13542016-13542030	1	0.333	N
Chr4:13557665-13557680	21	17.084	N
Chr4:13559802-13559816	11	4.833	N
Chr4:13564073-13564087	13	4.750	N
Chr4:13572049-13572065	7	3.000	N
Chr4:13579153-13579166	3	2.500	N
Chr4:13587418-13587434	4	4.000	N
Chr4:13594907-13594944	8	8.000	N
Chr4:13599706-13599720	2	0.583	N
Chr4:13600505-13600519	19	16.000	N
Chr4:13601391-13601406	43	30.500	N
Chr4:13607429-13607444	3	1.500	N
Chr4:13607706-13607726	1854	935.528	N
Chr4:13613983-13614002	1828	897.914	N
Chr4:13619141-13619155	10	5.000	N
Chr4:13620140-13620154	37	9.250	N
Chr4:13624663-13624716	7	3.500	24
Chr4:13625198-13625204	1	0.500	23
Chr4:13625661-13625667	2	1.000	N
Chr4:13625960-13625968	2	1.000	22
Chr4:13626313-13626829	26	12.834	24
Chr4:13627096-13627144	2	1.000	24
Chr4:13627423-13627480	8	8.000	24
Chr4:13627820-13627875	6	6.000	24
Chr4:13628215-13628770	23	22.200	24
Chr4:13629152-13629204	2	2.000	21
Chr4:13630079-13630086	1	0.500	22
Chr4:13630348-13630363	2	0.643	N
Chr4:13631004-13631834	49	30.571	24
Chr4:13633318-13633334	29	5.403	N
Chr4:13635531-13635545	2	0.400	N
Chr4:13641209-13641224	7	2.000	N
Chr4:13654348-13654532	9	2.583	N
Chr4:13656995-13657424	270	263.493	24
Chr4:13657659-13657745	12	10.000	24
Chr4:13660411-13660425	13	1.667	N
Chr4:13666056-13666070	1	0.067	N
Chr4:13688424-13688438	8	2.443	N
Chr4:13700576-13700590	6	2.000	N
Chr4:13704781-13704838	413	24.532	N
Chr4:13705101-13705228	222	221.489	24
Chr4:13706598-13706613	91	91.000	N
Chr4:13721313-13721327	5	3.392	N
Chr4:13725980-13727247	43	41.001	N
Chr4:13728265-13728274	5	1.444	N
Chr4:13741667-13741682	3	0.722	N
Chr4:13750766-13750772	2	2.000	N
Chr4:13751264-13751427	11	5.833	N
Chr4:13753484-13753499	7	2.333	N
Chr4:13760782-13760797	13	6.083	N
Chr4:13764319-13764334	11	4.393	N
Chr4:13770242-13770330	97	92.916	24
Chr4:13774119-13774134	51	49.200	N
Chr4:13776351-13776427	11	11.000	N
Chr4:13782217-13782312	109	14.573	N
Chr4:13796975-13796978	5	4.000	N
Chr4:13800095-13800114	0	0.000	N
Chr4:13800609-13800624	22	3.914	N
Chr4:13801439-13801453	17	3.167	N
Chr4:13825479-13825493	12	1.721	N
Chr4:13826741-13826756	4	3.333	N
Chr4:13831955-13831969	4	1.120	N
Chr4:13833030-13833264	1	1.000	N
Chr4:13846982-13847163	1	1.000	21
Chr4:13851374-13851390	8	1.334	N
Chr4:13853476-13853491	6	1.867	N
Chr4:13869905-13869922	6	2.333	N
Chr4:13882914-13882988	895	222.318	N
Chr4:13885198-13885263	3388	560.036	N
Chr4:13887215-13887401	54	21.217	24
Chr4:13888026-13888093	22	16.117	24
Chr4:13894471-13894489	5	5.000	23
Chr4:13896708-13896724	2	0.667	N
Chr4:13901534-13901548	22	2.761	N
Chr4:13901808-13901822	7	0.408	N
Chr4:13902675-13902729	20	18.222	24
Chr4:13904889-13904903	5	1.083	N
Chr4:13910513-13910527	0	0.000	N
Chr4:13916185-13916205	3	1.500	N
Chr4:13922178-13922191	2	0.667	N
Chr4:13931742-13931757	132	127.631	N
Chr4:13951364-13951444	33	10.982	24
Chr4:13951761-13951795	8	2.666	24
Chr4:13958738-13958753	4	1.333	N
Chr4:13961607-13961621	7	1.114	N
Chr4:13992312-13992456	44	44.000	N
Chr4:13994172-13994186	1	0.143	N
Chr4:13994578-13994592	0	0.000	N
Chr4:13998222-13998236	1	1.000	24
Chr4:14005360-14005376	9	5.500	N
Chr4:14007570-14007584	6	3.646	N
Chr4:14020316-14020331	14	9.334	N
Chr4:14030401-14030415	3	1.500	N
Chr4:14032490-14032546	46	6.652	N
Chr4:14033041-14033056	20	9.642	N
Chr4:14037147-14037171	14	14.000	N
Chr4:14042207-14042223	33	21.133	N
Chr4:14045629-14045785	265	179.352	24
Chr4:14063601-14063617	9	7.500	N
Chr4:14067276-14067290	32	10.573	N
Chr4:14073455-14073469	5	1.666	N
Chr4:14076871-14076886	1	1.000	N
Chr4:14080942-14080957	4	0.500	N
Chr4:14097311-14097327	46	19.490	N
Chr4:14116534-14116549	7	3.667	N
Chr4:14122121-14122439	346	315.344	24
Chr4:14128567-14128582	48	41.045	N
Chr4:14131028-14131043	1	0.143	N
Chr4:14132027-14132041	3	0.600	N
Chr4:14135745-14135760	40	29.832	N
Chr4:14138458-14138474	19	10.334	N
Chr4:14142401-14142416	45	39.002	N
Chr4:14144736-14144829	210	44.457	N
Chr4:14149664-14149679	4	0.650	N
Chr4:14151446-14151460	3	0.300	N
Chr4:14159341-14159356	20	2.228	N
Chr4:14173588-14173602	6	2.000	N
Chr4:14178723-14178742	1331	986.271	N
Chr4:14197124-14197161	9	9.000	24
Chr4:14202919-14203205	21	19.666	N
Chr4:14203676-14203878	14	13.201	N
Chr4:14219243-14219257	2	0.286	N
Chr4:14226146-14226160	11	5.267	N
Chr4:14229269-14229283	1	0.143	N
Chr4:14233074-14233088	6	1.711	N
Chr4:14238344-14238358	2	0.071	N
Chr4:14239268-14239270	2	2.000	24
Chr4:14245535-14245550	4	1.500	N
Chr4:14245829-14245957	93	85.086	23
Chr4:14249952-14250995	283	153.726	24
Chr4:14258222-14258237	252	65.167	N
Chr4:14267281-14267363	14	2.339	N
Chr4:14267790-14267940	45	45.000	24
Chr4:14271880-14271895	9	7.248	N
Chr4:14272217-14272324	22	22.000	24
Chr4:14273422-14273460	5	5.000	24
Chr4:14280003-14280401	109	86.263	24
Chr4:14280614-14280615	2	0.286	23
Chr4:14281133-14281152	5	0.500	24
Chr4:14281452-14281481	2	0.222	22
Chr4:14281838-14282241	11	2.332	24
Chr4:14282962-14283221	14	2.314	24
Chr4:14283550-14283575	23	2.712	21
Chr4:14284092-14285192	198	42.313	24
Chr4:14285459-14285652	5	2.453	24
Chr4:14285854-14285878	3	0.347	24
Chr4:14286661-14286857	5	2.361	24
Chr4:14287210-14287708	18	4.565	24
Chr4:14287944-14288279	147	102.959	24
Chr4:14293689-14293705	4	2.833	N
Chr4:14300046-14300063	1	1.000	N
Chr4:14303928-14303943	3	2.250	N
Chr4:14310499-14310765	8	7.334	N
Chr4:14311171-14311186	25	12.600	N
Chr4:14314024-14314040	102	87.638	N
Chr4:14314989-14315003	10	3.517	N
Chr4:14318642-14318687	20	9.042	N
Chr4:14327835-14328302	244	230.726	24
Chr4:14328643-14328712	80	35.464	24
Chr4:14329503-14329519	3	1.700	N
Chr4:14332159-14332367	72	72.000	24
Chr4:14333550-14333691	241	241.000	24
Chr4:14334069-14334277	16	16.000	24
Chr4:14334940-14335302	105	104.044	24
Chr4:14341590-14341605	17	15.834	N
Chr4:14347293-14347366	10	7.000	N
Chr4:14362882-14362898	699	351.108	N
Chr4:14381555-14381569	3	0.750	N
Chr4:14382031-14382047	14	6.749	N
Chr4:14386887-14386899	1	0.500	N
Chr4:14388324-14388339	6	1.810	N
Chr4:14389905-14389927	3	2.000	24
Chr4:14390282-14390559	8	3.222	24
Chr4:14390798-14390828	21	0.458	24
Chr4:14391042-14391116	79	79.000	24
Chr4:14398055-14398391	283	279.830	24
Chr4:14398790-14398812	1	1.000	22
Chr4:14399236-14399494	117	117.000	24
Chr4:14400958-14400974	8	7.500	N
Chr4:14409435-14409455	9	9.000	21
Chr4:14423088-14423102	20	4.572	N
Chr4:14424805-14424823	19	12.833	N
Chr4:14432749-14432849	102	102.000	24
Chr4:14434120-14434236	126	122.497	24
Chr4:14436268-14436399	104	99.996	24
Chr4:14455278-14455472	209	209.000	24
Chr4:14457371-14457385	17	5.666	N
Chr4:14457705-14458266	98	28.596	24
Chr4:14468649-14469285	462	299.792	N
Chr4:14469934-14469956	2	2.000	N
Chr4:14470278-14470351	114	9.656	N
Chr4:14477372-14477386	7	1.750	N
Chr4:14479452-14479468	14	4.875	N
Chr4:14480926-14480939	10	3.367	N
Chr4:14500317-14500335	5	1.361	N
Chr4:14517589-14517607	72	70.999	N
Chr4:14529015-14529027	1	1.000	N
Chr4:14534197-14534341	4	2.333	N
Chr4:14536741-14536755	15	4.999	N
Chr4:14546327-14546721	329	311.596	24
Chr4:14550130-14550145	10	2.750	N
Chr4:14569316-14569366	72	72.000	24
Chr4:14571366-14571381	48	36.000	N
Chr4:14574154-14574169	11	4.722	N
Chr4:14581453-14581467	3	1.000	N
Chr4:14582237-14582528	527	526.157	24
Chr4:14591967-14591982	2	1.333	N
Chr4:14597781-14597796	6	1.200	N
Chr4:14600211-14600226	7	5.750	N
Chr4:14600650-14600664	39	16.325	N
Chr4:14614223-14614239	19	17.034	N
Chr4:14614904-14614919	4	1.556	N
Chr4:14619462-14619471	4	4.000	21
Chr4:14636605-14636620	10	5.405	N
Chr4:14644375-14644389	12	2.233	N
Chr4:14649914-14649928	0	0.000	N
Chr4:14682939-14683011	5	4.500	N
Chr4:14683741-14683847	60	57.066	24
Chr4:14704141-14704155	8	1.643	N
Chr4:14713070-14713085	7	2.199	N
Chr4:14719111-14719125	1	0.333	N
Chr4:14724941-14724955	0	0.000	N
Chr4:14736992-14737122	12	11.200	20
Chr4:14741147-14741164	0	0.000	N
Chr4:14743720-14743734	1	0.500	N
Chr4:14750279-14750382	9	6.934	23
Chr4:14750740-14750802	2	0.667	24
Chr4:14751804-14751818	9	6.666	N
Chr4:14757850-14757870	62	32.724	N
Chr4:14771200-14771218	4	4.000	N
Chr4:14808192-14808208	13	2.128	N
Chr4:14809385-14809399	0	0.000	N
Chr4:14812235-14812249	34	11.332	N
Chr4:14813887-14814009	191	190.332	24
Chr4:14819680-14819705	4	3.500	N
Chr4:14825182-14825184	0	0.000	N
Chr4:14831920-14831936	4	1.143	N
Chr4:14846479-14846495	3	3.000	N
Chr4:14850040-14850051	3	2.200	N
Chr4:14850544-14850676	13	8.453	N
Chr4:14850952-14850969	16	7.429	N
Chr4:14855106-14855120	34	7.358	N
Chr4:14863404-14863418	102	20.533	N
Chr4:14875319-14875336	20	14.616	N
Chr4:14882859-14882880	3	1.100	N
Chr4:14886451-14886465	9	2.119	N
Chr4:14886865-14886992	16	16.000	24
Chr4:14887375-14887586	134	92.661	24
Chr4:14894807-14894816	3	0.500	N
Chr4:14899717-14899731	2	0.583	N
Chr4:14908728-14908744	8	2.558	N
Chr4:14911674-14912098	124	119.858	24
Chr4:14912592-14912610	1	1.000	24
Chr4:14915227-14915284	123	88.769	N
Chr4:14917511-14917525	83	14.085	N
Chr4:14919942-14919957	4	2.667	N
Chr4:14932253-14932268	6	4.583	N
Chr4:14934927-14934941	2	0.118	N
Chr4:14935494-14935525	2	1.000	N
Chr4:14951587-14951601	1	0.333	N
Chr4:14954473-14954670	8	7.500	N
Chr4:14957663-14957679	6	1.867	N
Chr4:14959546-14959678	11	10.499	N
Chr4:14967247-14967262	17	11.167	N
Chr4:14967691-14967705	18	2.992	N
Chr4:14978030-14978843	107	48.032	24
Chr4:14979153-14979209	15	4.415	24
Chr4:14979465-14979696	29	15.935	N
Chr4:14982322-14982384	2	1.250	N
Chr4:14983669-14983685	2	1.000	N
Chr4:14987543-14988023	137	44.402	24
Chr4:14988268-14988414	7	3.167	24
Chr4:14988796-14988819	1	0.200	23
Chr4:14989266-14989853	155	72.385	24
Chr4:14998489-14998504	27	13.000	N
Chr4:15001198-15001212	0	0.000	N
Chr4:15012581-15012978	119	50.123	24
Chr4:15013190-15014224	89	48.674	24
Chr4:15014439-15014831	73	20.995	24
Chr4:15030872-15030907	8	4.000	N
Chr4:15031375-15031537	6	3.000	24
Chr4:15035926-15035940	16	3.834	N
Chr4:15046944-15046957	2	0.750	N
Chr4:15051730-15051746	6	2.267	N
Chr4:15057391-15057405	0	0.000	N
Chr4:15059102-15059120	2	2.000	N
Chr4:15065881-15066052	37	11.614	24
Chr4:15066285-15066390	19	10.157	24
Chr4:15066601-15066735	28	10.310	24
Chr4:15074839-15075121	656	404.490	20
Chr4:15075261-15075275	2	0.182	N
Chr4:15088633-15088647	3	0.200	N
Chr4:15093602-15093616	4	0.375	N
Chr4:15100386-15100551	48	29.002	N
Chr4:15111626-15111640	9	1.386	N
Chr4:15120661-15120714	51	12.026	N
Chr4:15125210-15125226	26	12.904	N
Chr4:15139240-15139240	7	2.025	N
Chr4:15139463-15139477	8	2.750	N
Chr4:15141692-15141705	2	1.333	N
Chr4:15151883-15151897	26	25.501	N
Chr4:15153962-15153976	1	1.000	N
Chr4:15160506-15160968	330	249.942	24
Chr4:15166210-15166225	1	0.125	N
Chr4:15166771-15166786	0	0.000	N
Chr4:15171806-15171820	19	19.000	N
Chr4:15174862-15174876	3	0.533	N
Chr4:15183084-15183137	11	2.278	N
Chr4:15187255-15187440	24	10.133	N
Chr4:15198552-15198593	35	35.000	24
Chr4:15200677-15200903	194	194.000	24
Chr4:15202888-15202903	11	11.000	N
Chr4:15220805-15220810	1	0.500	22
Chr4:15232146-15232246	413	411.513	24
Chr4:15234692-15234707	18	15.534	N
Chr4:15245946-15245961	6	1.875	N
Chr4:15250147-15250165	27	18.616	N
Chr4:15260687-15260701	2	0.667	N
Chr4:15273647-15273751	12	12.000	N
Chr4:15274182-15274201	8	7.500	N
Chr4:15274507-15274528	10	10.000	N
Chr4:15274801-15274894	17	16.500	N
Chr4:15278148-15278165	22	2.486	N
Chr4:15283032-15283048	96	83.251	N
Chr4:15285916-15285932	7	2.250	N
Chr4:15298934-15298948	9	1.667	N
Chr4:15301910-15301924	5	0.384	N
Chr4:15334912-15334925	1	0.500	N
Chr4:15337213-15337230	12	2.893	N
Chr4:15341048-15341064	121	53.155	N
Chr4:15343546-15343563	1	1.000	N
Chr4:15345731-15345746	35	3.139	N
Chr4:15347711-15347725	0	0.000	N
Chr4:15352438-15352452	0	0.000	N
Chr4:15356264-15356278	13	11.500	N
Chr4:15363710-15363724	1	0.111	N
Chr4:15364966-15364981	5	1.900	N
Chr4:15373437-15373670	192	192.000	24
Chr4:15395132-15395146	3	1.343	N
Chr4:15397774-15398074	34	28.325	24
Chr4:15398485-15398697	47	20.614	24
Chr4:15415427-15415511	376	155.589	20
Chr4:15426045-15426061	4	4.000	N
Chr4:15430265-15430282	1	0.100	N
Chr4:15431095-15431110	0	0.000	N
Chr4:15439799-15439813	3	0.494	N
Chr4:15441635-15442189	164	111.569	24
Chr4:15442795-15442809	20	5.412	N
Chr4:15448546-15448561	50	45.600	N
Chr4:15451677-15451693	21	17.600	N
Chr4:15461659-15461674	5	1.500	N
Chr4:15466640-15466658	138	85.657	N
Chr4:15466895-15467175	402	400.513	N
Chr4:15468174-15468190	0	0.000	N
Chr4:15483434-15483447	6	2.000	N
Chr4:15487847-15487863	12	3.708	N
Chr4:15488392-15488409	1	1.000	N
Chr4:15489062-15489064	2	2.000	N
Chr4:15490204-15490217	3	1.250	N
Chr4:15495607-15495615	13	12.000	N
Chr4:15502486-15502511	7	7.000	N
Chr4:15527564-15527682	44	18.713	N
Chr4:15536554-15536568	16	5.333	N
Chr4:15546927-15546941	12	4.000	N
Chr4:15553975-15554005	4	1.833	24
Chr4:15555660-15555713	8	1.625	N
Chr4:15556626-15556643	67	20.743	N
Chr4:15561373-15561387	4	1.167	N
Chr4:15564162-15564176	3	1.100	N
Chr4:15565044-15565208	57	24.801	N
Chr4:15565463-15565536	4	0.825	24
Chr4:15565845-15565860	6	0.976	N
Chr4:15568496-15568510	1	0.125	N
Chr4:15572101-15572122	2	2.000	20
Chr4:15573829-15574600	43	40.085	N
Chr4:15576662-15576730	72	37.980	N
Chr4:15582594-15582609	50	34.535	N
Chr4:15590682-15590684	5	2.507	N
Chr4:15592210-15592322	11	6.061	24
Chr4:15595861-15595991	27	11.583	24
Chr4:15596294-15596368	5	0.327	24
Chr4:15596571-15596737	50	28.935	24
Chr4:15642926-15642944	2	2.000	N
Chr4:15646322-15646331	0	0.000	N
Chr4:15650212-15650227	4	0.800	N
Chr4:15660901-15660917	2	0.667	N
Chr4:15663137-15663154	17	14.166	N
Chr4:15671393-15671465	814	49.328	N
Chr4:15675996-15676175	65	17.602	N
Chr4:15679082-15679096	3	0.786	N
Chr4:15680123-15680375	180	180.000	24
Chr4:15681442-15681595	5	4.333	N
Chr4:15684361-15684375	4	1.500	N
Chr4:15689086-15689101	11	2.069	N
Chr4:15695843-15695859	40	32.576	N
Chr4:15696746-15696780	1	0.143	N
Chr4:15698440-15698453	0	0.000	N
Chr4:15698731-15699201	42	26.544	24
Chr4:15711428-15711443	8	6.077	N
Chr4:15720542-15720559	10	2.500	N
Chr4:15741166-15741180	0	0.000	N
Chr4:15742527-15742542	15	12.834	N
Chr4:15744612-15744626	5	0.555	N
Chr4:15747573-15747589	9	3.267	N
Chr4:15765161-15765177	22	4.666	N
Chr4:15774072-15774086	7	1.222	N
Chr4:15783019-15783038	80	22.216	N
Chr4:15784250-15784266	3	1.000	N
Chr4:15788406-15788417	9	0.643	N
Chr4:15804549-15804632	33	8.161	N
Chr4:15816058-15816679	65	46.325	24
Chr4:15820919-15820936	126	81.661	N
Chr4:15829981-15830026	9	3.100	N
Chr4:15832266-15832281	23	7.385	N
Chr4:15845346-15845361	7	6.200	N
Chr4:15851100-15851114	11	10.333	N
Chr4:15858865-15858880	4	1.833	N
Chr4:15860032-15860288	465	465.000	24
Chr4:15864230-15864244	7	0.259	N
Chr4:15866882-15866905	0	0.000	N
Chr4:15892922-15892936	13	6.250	N
Chr4:15893434-15893448	31	12.251	N
Chr4:15895329-15895343	6	0.461	N
Chr4:15898874-15898891	8	2.793	N
Chr4:15900932-15900946	2	1.333	N
Chr4:15901696-15901701	4	4.000	N
Chr4:15912143-15912157	2	0.100	N
Chr4:15922823-15923055	217	171.690	24
Chr4:15923818-15924047	108	67.036	24
Chr4:15926909-15926942	10	9.500	N
Chr4:15927521-15927545	1	1.000	N
Chr4:15928207-15928229	4	4.000	N
Chr4:15928524-15928525	3	3.000	N
Chr4:15928797-15928821	1	1.000	N
Chr4:15929574-15929593	1	1.000	22
Chr4:15930180-15930419	5	5.000	N
Chr4:15942532-15942548	6	1.534	N
Chr4:15954610-15954627	1696	678.570	N
Chr4:15956659-15956674	44	36.498	N
Chr4:15965122-15965249	97	44.358	N
Chr4:15968644-15968659	8	2.750	N
Chr4:15975145-15975200	13	13.000	24
Chr4:15997494-15997509	11	3.633	N
Chr4:16006735-16006749	2	0.250	N
Chr4:16014336-16014350	9	0.767	N
Chr4:16017242-16017258	6	1.200	N
Chr4:16018715-16018722	1	0.083	N
Chr4:16019658-16019674	5	3.520	N
Chr4:16021231-16021247	3	0.600	N
Chr4:16025067-16025078	1	1.000	N
Chr4:16027925-16027939	15	13.083	N
Chr4:16031014-16031016	7	1.756	N
Chr4:16034698-16034712	2	0.444	N
Chr4:16049676-16050316	195	182.637	24
Chr4:16054508-16054828	52	32.526	24
Chr4:16055374-16055624	353	39.007	24
Chr4:16058041-16058333	82	38.614	24
Chr4:16058646-16059565	196	82.947	24
Chr4:16066617-16066631	2	0.500	N
Chr4:16068815-16068830	3	1.226	N
Chr4:16088248-16088262	2	0.667	N
Chr4:16096527-16096542	0	0.000	N
Chr4:16102292-16102306	8	2.834	N
Chr4:16105265-16105281	23	17.853	N
Chr4:16107566-16107581	3	1.167	N
Chr4:16109415-16109428	2	1.000	N
Chr4:16112512-16112526	5	1.250	N
Chr4:16115416-16115430	5	1.250	N
Chr4:16120241-16120255	25	4.208	N
Chr4:16125065-16125079	4	0.584	N
Chr4:16125562-16125577	6	4.571	N
Chr4:16132720-16132735	397	83.608	N
Chr4:16138115-16138129	4	2.000	N
Chr4:16140176-16140195	1	1.000	N
Chr4:16147486-16147502	36	25.999	N
Chr4:16153114-16153128	4	3.333	N
Chr4:16154992-16155008	34	33.099	N
Chr4:16159896-16159910	6	2.363	N
Chr4:16179026-16179040	9	2.250	N
Chr4:16180339-16180371	4	4.000	24
Chr4:16184600-16184614	14	14.000	N
Chr4:16192965-16192979	2	0.833	N
Chr4:16195677-16195692	18	13.556	N
Chr4:16201142-16201156	0	0.000	N
Chr4:16201365-16201409	5	4.333	24
Chr4:16201962-16201976	4	1.333	N
Chr4:16206289-16206312	1	1.000	24
Chr4:16207636-16207650	21	5.500	N
Chr4:16209078-16209091	12	12.000	N
Chr4:16221510-16221524	8	2.646	N
Chr4:16240157-16240173	26	11.331	N
Chr4:16262628-16262641	1	0.333	N
Chr4:16265347-16265361	32	32.000	N
Chr4:16266802-16266816	34	32.001	N
Chr4:16268743-16268757	6	2.611	N
Chr4:16270273-16270287	6	2.000	N
Chr4:16277776-16277790	15	5.667	N
Chr4:16282530-16282547	2	2.000	N
Chr4:16296780-16296794	13	2.600	N
Chr4:16304048-16304215	246	242.384	N
Chr4:16317816-16317831	9	9.000	N
Chr4:16320876-16321019	28	19.200	24
Chr4:16322829-16322845	0	0.000	N
Chr4:16325309-16326212	231	158.096	24
Chr4:16326525-16326827	147	92.669	24
Chr4:16336955-16336970	17	3.869	N
Chr4:16337378-16337399	6	6.000	22
Chr4:16339728-16339752	0	0.000	N
Chr4:16342871-16342891	6	5.333	N
Chr4:16343820-16343837	42	38.501	N
Chr4:16346120-16346133	7	7.000	N
Chr4:16363427-16363443	33	11.956	N
Chr4:16366848-16366859	3	0.667	N
Chr4:16367961-16367979	3	1.500	N
Chr4:16369318-16369333	20	4.800	N
Chr4:16370772-16370778	7	7.000	N
Chr4:16373351-16373365	2	0.286	N
Chr4:16374229-16374445	29	5.864	N
Chr4:16375463-16375477	12	0.642	N
Chr4:16376028-16376044	308	182.613	N
Chr4:16377879-16377908	4	0.706	23
Chr4:16378600-16378669	20	20.000	24
Chr4:16382552-16382566	10	10.000	N
Chr4:16383035-16383049	10	5.500	N
Chr4:16383515-16383536	0	0.000	N
Chr4:16386561-16386576	11	8.667	N
Chr4:16399685-16399699	56	21.168	N
Chr4:16402455-16402468	1	0.333	N
Chr4:16412074-16412074	1	1.000	24
Chr4:16412975-16412994	4	0.528	N
Chr4:16416108-16416123	4	1.200	N
Chr4:16427721-16427736	3	0.536	N
Chr4:16428232-16428302	196	196.000	24
Chr4:16440008-16440022	4	1.333	N
Chr4:16449432-16449447	34	26.751	N
Chr4:16452021-16452035	3	3.000	N
Chr4:16454674-16454769	386	72.221	N
Chr4:16456314-16456328	2	2.000	N
Chr4:16459265-16459280	10	3.208	N
Chr4:16469128-16469146	72	65.822	N
Chr4:16470205-16470227	1	0.167	24
Chr4:16473816-16473830	4	2.000	N
Chr4:16476955-16476971	6	3.250	N
Chr4:16484620-16484634	7	1.750	N
Chr4:16492087-16492104	43	37.539	N
Chr4:16505769-16505783	1	1.000	N
Chr4:16508011-16508135	23	4.864	N
Chr4:16511071-16511087	47	18.405	N
Chr4:16520645-16520930	29	25.227	24
Chr4:16526416-16526431	1	0.333	N
Chr4:16535080-16535082	2	2.000	N
Chr4:16535841-16535851	4	3.500	N
Chr4:16544144-16544161	4	2.200	N
Chr4:16549024-16549037	4	4.000	N
Chr4:16549340-16549355	1	0.167	N
Chr4:16555877-16556080	11	11.000	24
Chr4:16556622-16556693	10361	952.176	N
Chr4:16562707-16562983	19	10.000	N
Chr4:16568028-16568048	0	0.000	N
Chr4:16572249-16572463	12	8.494	24
Chr4:16572955-16573062	7	2.744	23
Chr4:16577589-16577601	5	2.167	N
Chr4:16594314-16594327	4	2.500	N
Chr4:16605024-16605038	5	1.666	N
Chr4:16609443-16609458	7	2.000	N
Chr4:16611873-16611888	4	1.100	N
Chr4:16614706-16614909	10	9.500	N
Chr4:16618967-16619178	6	0.768	N
Chr4:16626106-16626120	3	0.375	N
Chr4:16627555-16627572	1	0.200	23
Chr4:16634774-16634788	13	9.333	N
Chr4:16637766-16637780	16	8.000	N
Chr4:16640994-16641008	5	0.416	N
Chr4:16642690-16642710	2	2.000	N
Chr4:16643693-16643870	11	8.703	N
Chr4:16644299-16644359	4	4.000	N
Chr4:16650370-16650382	4	1.143	N
Chr4:16655286-16655311	5	1.000	N
Chr4:16667216-16667241	10	10.000	N
Chr4:16674689-16674862	6	6.000	22
Chr4:16676540-16676554	1	1.000	N
Chr4:16681965-16681977	3	2.200	N
Chr4:16682363-16682377	6	2.200	N
Chr4:16691952-16691966	2	0.286	N
Chr4:16696447-16696463	50	14.655	N
Chr4:16701884-16701900	1	1.000	N
Chr4:16705494-16705847	75	67.320	24
Chr4:16709065-16709089	0	0.000	N
Chr4:16719600-16719620	4	4.000	20
Chr4:16724921-16724934	14	6.775	N
Chr4:16725612-16725630	10	6.250	N
Chr4:16729191-16729397	137	84.474	24
Chr4:16729995-16730017	4	3.143	23
Chr4:16745480-16745494	18	4.500	N
Chr4:16746100-16746115	84	35.498	N
Chr4:16752901-16752915	11	3.412	N
Chr4:16753556-16753569	5	2.500	N
Chr4:16754843-16754928	89	14.881	N
Chr4:16766856-16766870	5	0.291	N
Chr4:16783212-16783377	153	153.000	24
Chr4:16786198-16786213	3	1.222	N
Chr4:16794339-16794836	11	7.562	24
Chr4:16798364-16798379	3	1.500	N
Chr4:16804784-16804793	3	3.000	N
Chr4:16806575-16806589	1	0.250	N
Chr4:16811136-16811150	3	0.750	N
Chr4:16812593-16812609	12	1.274	N
Chr4:16814306-16814322	8	8.000	N
Chr4:16815062-16815077	13	12.125	N
Chr4:16827503-16827524	2	0.424	N
Chr4:16830083-16830097	4	0.444	N
Chr4:16830840-16831023	73	29.499	24
Chr4:16831368-16831711	53	35.081	24
Chr4:16834955-16834983	0	0.000	N
Chr4:16846882-16846899	47	30.127	N
Chr4:16859326-16859341	6	0.661	N
Chr4:16863396-16863534	6	3.612	24
Chr4:16863847-16864085	42	13.734	24
Chr4:16864308-16864543	21	4.987	24
Chr4:16868396-16868410	0	0.000	N
Chr4:16880390-16880404	3	0.384	N
Chr4:16886886-16886902	1	0.167	N
Chr4:16887699-16887710	10	3.958	N
Chr4:16888327-16888343	24	7.793	N
Chr4:16920908-16921145	266	176.677	24
Chr4:16925628-16925644	5	2.833	N
Chr4:16929289-16929527	154	152.583	24
Chr4:16936345-16936359	0	0.000	N
Chr4:16938662-16938670	2	0.182	N
Chr4:16940866-16940881	3	1.667	N
Chr4:16945191-16945210	8	8.000	N
Chr4:16945424-16945477	4	4.000	N
Chr4:16945685-16945701	3	1.583	N
Chr4:16945951-16946197	28	27.250	N
Chr4:16951527-16951695	30	15.192	24
Chr4:16960051-16960069	2	0.667	N
Chr4:16961688-16961703	36	10.292	N
Chr4:16962027-16962042	9	8.500	N
Chr4:16963287-16963306	9	4.000	N
Chr4:16964719-16964733	2	2.000	N
Chr4:16966212-16966226	0	0.000	N
Chr4:16974769-16974787	1	1.000	N
Chr4:16974993-16975006	14	14.000	N
Chr4:16975725-16975729	4	4.000	N
Chr4:16977841-16977855	7	0.308	N
Chr4:16984025-16984040	52	6.807	N
Chr4:16990647-16990661	21	3.858	N
Chr4:16991711-16991726	9	3.000	N
Chr4:17000224-17000238	2	1.200	N
Chr4:17021415-17021418	1	1.000	N
Chr4:17043894-17043909	1	1.000	N
Chr4:17045625-17045640	14	4.343	N
Chr4:17049603-17050039	27	26.501	N
Chr4:17061405-17061421	4	0.875	N
Chr4:17078658-17078672	1	1.000	N
Chr4:17081082-17081837	285	157.291	24
Chr4:17082150-17082454	166	96.695	24
Chr4:17087858-17087873	12	7.216	N
Chr4:17116834-17116848	21	6.917	N
Chr4:17122136-17122151	2	0.500	N
Chr4:17125150-17125163	1	0.091	N
