#Locus	Reads	Rep-total	DicerCall
Chr5:20756728-20757185	64	34.253	24
Chr5:20768892-20768906	2	0.182	N
Chr5:20772562-20772577	40	9.624	N
Chr5:20773061-20773213	55	36.416	24
Chr5:20787549-20787563	40	10.168	N
Chr5:20787908-20788433	27	14.315	23
Chr5:20788659-20788814	5	0.464	24
Chr5:20795722-20796226	523	508.774	N
Chr5:20802492-20803434	18	16.666	24
Chr5:20803710-20803992	3	3.000	24
Chr5:20804377-20804598	4	4.000	24
Chr5:20806642-20806653	19	6.694	N
Chr5:20809495-20809509	3	1.500	N
Chr5:20823172-20823188	2	0.667	N
Chr5:20832574-20832588	2	1.500	N
Chr5:20840173-20840187	0	0.000	N
Chr5:20844295-20844310	10	2.367	N
Chr5:20855616-20855813	18	14.810	24
Chr5:20856120-20856301	1	0.100	23
Chr5:20856569-20856782	72	68.170	24
Chr5:20860080-20860097	15	4.700	N
Chr5:20866632-20866647	0	0.000	N
Chr5:20868967-20868983	28	10.167	N
Chr5:20880484-20880499	2	0.750	N
Chr5:20881138-20881152	6	6.000	N
Chr5:20883945-20884223	21	9.555	24
Chr5:20885870-20885884	1	1.000	N
Chr5:20897136-20897150	2	1.000	N
Chr5:20913408-20913422	18	8.143	N
Chr5:20914923-20914939	0	0.000	N
Chr5:20924360-20924401	3	3.000	23
Chr5:20926144-20926160	11	6.091	N
Chr5:20931217-20931232	34	11.999	N
Chr5:20951071-20951087	0	0.000	N
Chr5:20960232-20960352	118	118.000	24
Chr5:20962283-20962297	1	0.077	N
Chr5:20966415-20966429	30	23.502	N
Chr5:20970180-20970328	1	1.000	N
Chr5:20971227-20971240	0	0.000	N
Chr5:20972327-20972340	0	0.000	N
Chr5:20978196-20978365	2	2.000	22
Chr5:20978893-20978938	2	2.000	24
Chr5:20993431-20993433	0	0.000	N
Chr5:20996763-20996923	94	29.469	N
Chr5:20999826-20999838	1	1.000	N
Chr5:21001561-21001575	2	0.333	N
Chr5:21015209-21015389	9	9.000	24
Chr5:21016018-21016557	10	5.500	23
Chr5:21022285-21022299	5	0.638	N
Chr5:21028047-21028276	54	54.000	24
Chr5:21031081-21031210	0	0.000	N
Chr5:21032330-21032345	4	4.000	N
Chr5:21059690-21059707	0	0.000	N
Chr5:21070472-21070486	0	0.000	N
Chr5:21079445-21079460	0	0.000	N
Chr5:21100083-21100182	1	0.333	21
Chr5:21100415-21100820	7	3.354	24
Chr5:21112307-21112323	1	1.000	21
Chr5:21113707-21113722	14	2.057	N
Chr5:21114616-21114631	0	0.000	N
Chr5:21117354-21117369	7	4.600	N
Chr5:21139444-21139458	1	1.000	N
Chr5:21143325-21143334	2	2.000	23
Chr5:21144833-21144850	0	0.000	N
Chr5:21145315-21145315	0	0.000	N
Chr5:21153556-21153570	1	0.200	N
Chr5:21155689-21155934	71	71.000	24
Chr5:21156707-21156723	2	1.500	N
Chr5:21157096-21157239	10	4.167	23
Chr5:21157492-21157564	1	0.333	24
Chr5:21158103-21158421	3	0.420	N
Chr5:21158643-21158664	1	0.500	24
Chr5:21159094-21159111	24	16.267	N
Chr5:21161456-21162372	58	58.000	24
Chr5:21162630-21162798	13	13.000	24
Chr5:21165320-21165327	1	1.000	24
Chr5:21165791-21166294	24	23.333	24
Chr5:21166589-21166639	3	3.000	23
Chr5:21167099-21167355	77	10.742	24
Chr5:21167598-21167704	0	0.000	N
Chr5:21168614-21168633	0	0.000	N
Chr5:21168886-21168996	2	2.000	23
Chr5:21169488-21169850	99	31.522	24
Chr5:21174440-21175196	53	9.529	24
Chr5:21175742-21175867	37	17.501	24
Chr5:21188544-21188560	1	0.250	N
Chr5:21188991-21189014	1	1.000	24
Chr5:21191888-21191899	0	0.000	N
Chr5:21193121-21193151	1	1.000	24
Chr5:21197941-21197953	9	2.784	N
Chr5:21198988-21199002	21	3.001	N
Chr5:21202757-21202773	10	2.648	N
Chr5:21205140-21205156	1	0.500	N
Chr5:21213630-21213645	0	0.000	N
Chr5:21223548-21223599	4	4.000	23
Chr5:21223918-21224181	1	1.000	24
Chr5:21225223-21225254	1	1.000	24
Chr5:21231379-21231390	2	0.125	N
Chr5:21236542-21236557	3	2.333	N
Chr5:21242225-21242237	1	1.000	N
Chr5:21242583-21242586	1	0.500	N
Chr5:21254477-21254492	3	1.400	N
Chr5:21257832-21257915	130	32.370	N
Chr5:21269101-21269232	20	20.000	24
Chr5:21291518-21291532	5	1.250	N
Chr5:21295736-21295810	12	11.000	N
Chr5:21300878-21300963	85	10.276	N
Chr5:21305784-21306066	10	10.000	24
Chr5:21314781-21314898	9	9.000	N
Chr5:21316296-21316493	2	2.000	23
Chr5:21321625-21321639	12	2.000	N
Chr5:21335721-21335735	3	0.375	N
Chr5:21347877-21347941	19	19.000	24
Chr5:21361885-21361900	2	1.500	N
Chr5:21388217-21388238	17	10.423	N
Chr5:21395545-21395629	6	6.000	21
Chr5:21397684-21397699	1	0.200	N
Chr5:21401144-21401213	58	4.599	N
Chr5:21403923-21403938	4	1.333	N
Chr5:21404522-21404540	3	1.182	N
Chr5:21412916-21412931	1	0.071	N
Chr5:21413824-21413838	0	0.000	N
Chr5:21421426-21421443	13	10.861	N
Chr5:21422144-21422268	4	3.500	N
Chr5:21423742-21423904	27	27.000	24
Chr5:21425355-21425723	8	7.143	24
Chr5:21432085-21432100	2	0.643	N
Chr5:21437749-21437765	0	0.000	N
Chr5:21444993-21445009	0	0.000	N
Chr5:21456319-21456367	0	0.000	N
Chr5:21456762-21456785	3	3.000	24
Chr5:21460134-21460149	0	0.000	N
Chr5:21460586-21460600	14	2.001	N
Chr5:21467504-21467590	8	5.000	24
Chr5:21467898-21467921	0	0.000	N
Chr5:21468728-21468817	3	1.500	24
Chr5:21469131-21469152	0	0.000	N
Chr5:21479303-21479320	0	0.000	N
Chr5:21480117-21480131	2	2.000	N
Chr5:21482407-21482421	1	1.000	N
Chr5:21495089-21495104	4	0.548	N
Chr5:21499235-21499254	13	3.084	N
Chr5:21524542-21524559	17	14.758	N
Chr5:21530618-21530923	2	0.039	24
Chr5:21531126-21531362	6	1.309	24
Chr5:21531611-21531786	6	0.681	24
Chr5:21533475-21533488	13	5.641	N
Chr5:21534326-21534363	1	1.000	24
Chr5:21537842-21537857	1	0.500	N
Chr5:21543288-21543357	5	5.000	24
Chr5:21543601-21543893	13	13.000	24
Chr5:21544194-21544325	3	3.000	24
Chr5:21544591-21544674	6	6.000	24
Chr5:21544941-21544965	2	2.000	23
Chr5:21545503-21546395	10	10.000	23
Chr5:21546719-21547366	41	41.000	24
Chr5:21552775-21552856	178	177.163	24
Chr5:21553128-21553197	86	86.000	24
Chr5:21576466-21576482	2	0.250	N
Chr5:21584151-21584475	5	2.525	24
Chr5:21589523-21589762	1	0.500	N
Chr5:21599824-21599840	2	1.100	N
Chr5:21602552-21602569	0	0.000	N
Chr5:21611318-21611334	1	1.000	N
Chr5:21621171-21621214	1	1.000	24
Chr5:21621444-21621486	0	0.000	N
Chr5:21630318-21630333	0	0.000	N
Chr5:21632616-21632631	3	3.000	20
Chr5:21632861-21632941	5	3.500	N
Chr5:21633956-21633972	6	1.074	N
Chr5:21644791-21644809	10	7.417	N
Chr5:21657779-21657779	2	0.200	N
Chr5:21667823-21668182	112	68.566	24
Chr5:21668391-21668407	110	22.319	N
Chr5:21670034-21670435	16	11.034	N
Chr5:21674481-21674497	48	13.286	N
Chr5:21685695-21685712	0	0.000	N
Chr5:21686466-21686480	1	0.143	N
Chr5:21696629-21696761	11	7.784	24
Chr5:21697015-21697464	49	29.336	24
Chr5:21698933-21698951	0	0.000	N
Chr5:21699633-21700007	12	11.500	24
Chr5:21700580-21700588	0	0.000	N
Chr5:21702710-21702724	0	0.000	N
Chr5:21704637-21704651	1	0.333	N
Chr5:21704981-21704989	5	3.000	N
Chr5:21712449-21712463	1	0.048	N
Chr5:21716321-21716336	0	0.000	N
Chr5:21720735-21720750	24	13.450	N
Chr5:21723111-21723260	97	34.202	N
Chr5:21727744-21727759	2	1.091	N
Chr5:21746844-21746851	1	1.000	N
Chr5:21760129-21760414	2	2.000	N
Chr5:21770266-21770282	3	1.500	N
Chr5:21775917-21776084	6	0.805	24
Chr5:21776384-21776556	8	1.247	24
Chr5:21776819-21777068	1	1.000	24
Chr5:21778517-21778569	3	3.000	24
Chr5:21784063-21784078	7	2.917	N
Chr5:21785440-21785881	8	8.000	24
Chr5:21790845-21790861	0	0.000	N
Chr5:21794047-21794063	12	4.000	N
Chr5:21796063-21796342	93	91.335	24
Chr5:21801710-21801725	0	0.000	N
Chr5:21803135-21803331	5	5.000	24
Chr5:21808803-21808817	5	0.466	N
Chr5:21811758-21811983	127	26.797	N
Chr5:21812254-21812269	0	0.000	N
Chr5:21814031-21814248	164	36.375	N
Chr5:21814632-21815171	11	4.367	24
Chr5:21815419-21815584	4	1.492	N
Chr5:21821011-21821368	60	55.800	24
Chr5:21824251-21824266	2	1.000	N
Chr5:21831057-21831242	16	15.333	24
Chr5:21831509-21831610	3	1.500	24
Chr5:21832605-21832620	2	1.000	24
Chr5:21833286-21833321	2	2.000	24
Chr5:21834320-21834363	1	0.500	23
Chr5:21834908-21835040	4	4.000	N
Chr5:21835563-21835568	0	0.000	N
Chr5:21836197-21836210	0	0.000	N
Chr5:21836419-21836422	0	0.000	N
Chr5:21836694-21837433	87	83.337	24
Chr5:21838704-21838840	1	1.000	24
Chr5:21851093-21851106	0	0.000	N
Chr5:21853218-21853233	482	52.538	N
Chr5:21853487-21853501	5	1.036	N
Chr5:21855328-21855540	15	15.000	24
Chr5:21880510-21880527	0	0.000	N
Chr5:21887634-21887650	1	0.333	N
Chr5:21888292-21888521	210	53.760	N
Chr5:21913803-21913818	0	0.000	N
Chr5:21922631-21922645	0	0.000	N
Chr5:21923289-21923305	108	97.502	N
Chr5:21926590-21926614	3	1.583	24
Chr5:21929600-21929621	0	0.000	N
Chr5:21929952-21929961	1	0.333	24
Chr5:21931522-21931682	41	30.127	N
Chr5:21934335-21934349	25	4.367	N
Chr5:21934686-21934719	0	0.000	N
Chr5:21937105-21937119	13	1.762	N
Chr5:21938800-21938814	55	11.836	N
Chr5:21939731-21939859	14	13.077	N
Chr5:21942246-21942601	59	59.000	24
Chr5:21945380-21945607	186	43.375	N
Chr5:21946543-21946558	0	0.000	N
Chr5:21960989-21961004	1	0.333	N
Chr5:21963270-21963295	1	1.000	N
Chr5:21969047-21969468	8	1.017	24
Chr5:21969677-21969754	2	1.333	23
Chr5:21976201-21976216	2	0.250	N
Chr5:21979503-21979518	10	5.143	N
Chr5:21990592-21990815	160	44.560	N
Chr5:21999220-21999234	0	0.000	N
Chr5:22001793-22002470	46	32.057	24
Chr5:22002769-22002856	12	3.334	24
Chr5:22003196-22003241	3	0.750	N
Chr5:22003495-22004255	13	4.056	24
Chr5:22004505-22004844	1	0.250	23
Chr5:22005296-22005325	0	0.000	N
Chr5:22005876-22005947	0	0.000	N
Chr5:22006290-22006311	2	0.500	24
Chr5:22006683-22006905	13	11.167	24
Chr5:22020755-22021037	34	20.903	N
Chr5:22021605-22021840	14	9.990	24
Chr5:22022535-22022550	3	3.000	N
Chr5:22025136-22025152	14	2.369	N
Chr5:22031348-22031356	3	2.062	N
Chr5:22038376-22039432	296	263.914	N
Chr5:22041548-22041743	0	0.000	N
Chr5:22041959-22041974	10	2.650	N
Chr5:22045478-22045492	20	5.000	N
Chr5:22057989-22058004	1	0.333	N
Chr5:22069293-22069306	0	0.000	N
Chr5:22074406-22074461	183	10.230	N
Chr5:22076862-22076918	205	11.521	N
Chr5:22085737-22085752	1	0.067	N
Chr5:22091860-22091874	0	0.000	N
Chr5:22093306-22093427	3	3.000	N
Chr5:22094162-22094244	107	95.861	24
Chr5:22098476-22098491	137	15.618	N
Chr5:22106976-22106980	1	0.125	N
Chr5:22110525-22110790	33	33.000	24
Chr5:22116032-22116046	20	2.858	N
Chr5:22120313-22120328	0	0.000	N
Chr5:22123620-22123633	0	0.000	N
Chr5:22137042-22137219	26	16.263	24
Chr5:22137903-22138104	24	18.826	24
Chr5:22141639-22141653	3	1.154	N
Chr5:22149754-22149778	1	1.000	N
Chr5:22165093-22165473	8	8.000	24
Chr5:22183958-22183974	2	2.000	N
Chr5:22184230-22184465	9	7.476	N
Chr5:22186865-22186961	9	9.000	N
Chr5:22199976-22199989	1	0.100	N
Chr5:22205291-22205308	0	0.000	N
Chr5:22209597-22209617	3	3.000	21
Chr5:22218614-22218628	6	1.200	N
Chr5:22223051-22223345	17	11.074	24
Chr5:22230969-22231255	8	7.111	24
Chr5:22231534-22232101	16	2.723	24
Chr5:22245124-22245153	3	1.000	24
Chr5:22246669-22248035	148	141.488	N
Chr5:22250318-22250333	18	5.944	N
Chr5:22255478-22255493	5	1.666	N
Chr5:22255921-22255971	8	8.000	23
Chr5:22260228-22260245	0	0.000	N
Chr5:22272012-22272235	85	83.997	24
Chr5:22279395-22279409	97	15.355	N
Chr5:22279899-22279916	3	2.167	N
Chr5:22287431-22287445	7	1.084	N
Chr5:22287646-22287697	19	2.177	N
Chr5:22290123-22290140	10	9.500	N
Chr5:22292042-22292056	0	0.000	N
Chr5:22293707-22293721	1	0.143	N
Chr5:22295278-22295293	0	0.000	N
Chr5:22300299-22300315	1	1.000	N
Chr5:22303419-22303433	16	3.834	N
Chr5:22304137-22304153	1	0.077	N
Chr5:22308479-22308537	1	1.000	N
Chr5:22311686-22311892	23	16.084	N
Chr5:22318508-22318522	1	1.000	N
Chr5:22319463-22319541	509	193.980	N
Chr5:22322693-22322930	806	798.746	21
Chr5:22323469-22323483	10	2.500	N
Chr5:22335037-22335585	27	15.998	24
Chr5:22337409-22337424	18	5.067	N
Chr5:22338653-22338744	177	11.009	N
Chr5:22340517-22340573	181	10.245	N
Chr5:22346653-22346674	0	0.000	N
Chr5:22352922-22352939	15	2.222	N
Chr5:22356676-22356860	7	7.000	24
Chr5:22366326-22366381	4	3.500	22
Chr5:22367024-22367295	19	19.000	24
Chr5:22370342-22370356	7	2.567	N
Chr5:22374735-22374755	2	2.000	N
Chr5:22376876-22376890	2	1.167	N
Chr5:22381229-22381244	5	0.357	N
Chr5:22381989-22382007	31	7.710	N
Chr5:22391808-22391893	45	45.000	24
Chr5:22392418-22392434	5	3.400	N
Chr5:22393863-22393887	0	0.000	N
Chr5:22408693-22408900	15	9.933	24
Chr5:22409142-22409145	1	1.000	23
Chr5:22416921-22416937	16	5.710	N
Chr5:22429827-22429952	2	2.000	N
Chr5:22432258-22432272	0	0.000	N
Chr5:22439247-22439262	0	0.000	N
Chr5:22440308-22440348	70	23.394	N
Chr5:22448443-22448457	12	3.392	N
Chr5:22451942-22451956	1	0.333	N
Chr5:22455143-22455276	5	5.000	N
Chr5:22463689-22463808	7	3.196	24
Chr5:22464043-22464217	15	2.937	24
Chr5:22468317-22468331	0	0.000	N
Chr5:22470582-22470595	0	0.000	N
Chr5:22477982-22477998	6	1.556	N
Chr5:22478997-22479011	16	4.218	N
Chr5:22482645-22482648	3	2.125	N
Chr5:22484141-22484156	1	0.250	N
Chr5:22484787-22484842	681	45.695	N
Chr5:22491885-22491978	6	6.000	24
Chr5:22493747-22493759	3	0.258	N
Chr5:22496041-22496056	3	1.138	N
Chr5:22507383-22507397	2	0.625	N
Chr5:22510692-22511083	37	24.749	24
Chr5:22511366-22512934	81	41.764	24
Chr5:22513249-22513275	0	0.000	N
Chr5:22513676-22514433	91	85.049	24
Chr5:22529722-22529746	1	0.500	20
Chr5:22533768-22533784	9	7.000	N
Chr5:22534482-22535087	45	40.617	24
Chr5:22538094-22538297	3	3.000	24
Chr5:22551580-22551596	10	4.343	N
Chr5:22560367-22560383	26	2.184	N
Chr5:22561519-22561534	10	2.850	N
Chr5:22574763-22575011	29	28.168	24
Chr5:22581331-22581549	9	8.000	23
Chr5:22595637-22595735	14	4.278	N
Chr5:22597019-22597110	2	2.000	21
Chr5:22607825-22607950	4	4.000	N
Chr5:22608565-22608579	18	3.208	N
Chr5:22611084-22611100	0	0.000	N
Chr5:22612894-22612911	2	1.500	N
Chr5:22613410-22613510	4	0.584	N
Chr5:22618079-22618376	21	7.304	24
Chr5:22618847-22618861	11	2.625	N
Chr5:22619333-22619347	2	0.292	N
Chr5:22620864-22622013	48	27.341	24
Chr5:22622966-22622980	1	0.167	N
Chr5:22635183-22635198	3	0.875	N
Chr5:22635728-22635740	0	0.000	N
Chr5:22638384-22638399	0	0.000	N
Chr5:22641126-22641127	1	1.000	N
Chr5:22642807-22642920	30	30.000	24
Chr5:22643233-22643252	0	0.000	N
Chr5:22648506-22648521	3	0.833	N
Chr5:22662869-22662883	0	0.000	N
Chr5:22670933-22670956	0	0.000	N
Chr5:22674350-22674568	71	68.998	24
Chr5:22675230-22675400	26	26.000	24
Chr5:22680635-22680655	0	0.000	N
Chr5:22685382-22685395	2	0.167	N
Chr5:22686632-22686649	9	9.000	N
Chr5:22701038-22701052	4	1.811	N
Chr5:22702376-22702468	0	0.000	N
Chr5:22702765-22702821	34	34.000	24
Chr5:22703642-22703747	10	10.000	24
Chr5:22705269-22705324	4	4.000	N
Chr5:22705615-22705639	1	1.000	N
Chr5:22721717-22721731	18	2.045	N
Chr5:22740912-22740926	9	6.273	N
Chr5:22742376-22742392	0	0.000	N
Chr5:22757358-22757370	11	3.888	N
Chr5:22769838-22769856	0	0.000	N
Chr5:22775779-22775795	14	3.249	N
Chr5:22790078-22790093	5	2.143	N
Chr5:22801713-22802003	35	26.033	24
Chr5:22804919-22804961	3	3.000	24
Chr5:22807104-22807118	1	0.333	N
Chr5:22810373-22810387	0	0.000	N
Chr5:22812988-22813002	0	0.000	N
Chr5:22818517-22818532	5	1.393	N
Chr5:22828131-22828207	38	13.775	N
Chr5:22828675-22829047	107	73.883	N
Chr5:22830028-22830628	41	17.085	24
Chr5:22831174-22831318	3	0.917	24
Chr5:22832081-22832250	7	1.833	N
Chr5:22832862-22832868	1	0.333	23
Chr5:22833354-22833700	40	14.000	24
Chr5:22841081-22841517	18	15.167	23
Chr5:22856614-22856628	1	0.028	N
Chr5:22887656-22887672	12	3.833	N
Chr5:22911047-22911354	14	6.150	24
Chr5:22912563-22912888	4	0.518	24
Chr5:22913267-22915020	45	26.235	24
Chr5:22915249-22916373	28	10.651	24
Chr5:22925992-22926006	2	1.111	N
Chr5:22936976-22936990	1	0.200	N
Chr5:22944179-22944213	7	6.250	N
Chr5:22954588-22954602	3	0.944	N
Chr5:22955577-22955592	4	4.000	N
Chr5:22955841-22955914	63	6.854	N
Chr5:22956321-22956337	22	4.039	N
Chr5:22956558-22956583	2	1.000	N
Chr5:22965021-22965035	0	0.000	N
Chr5:22965960-22965974	1	0.500	N
Chr5:22971965-22971993	3	1.500	N
Chr5:22975258-22975272	0	0.000	N
Chr5:23004730-23004744	0	0.000	N
Chr5:23024587-23025322	64	42.810	24
Chr5:23025587-23025654	4	4.000	24
Chr5:23025910-23026766	32	11.002	24
Chr5:23027000-23027349	22	16.916	24
Chr5:23037382-23037671	2	2.000	20
Chr5:23039753-23039857	1	0.125	N
Chr5:23040093-23040107	4	2.500	N
Chr5:23046635-23046914	49	37.985	24
Chr5:23050160-23050237	3	1.400	24
Chr5:23050506-23050658	5	4.200	23
Chr5:23053399-23053420	0	0.000	N
Chr5:23053926-23053940	1	0.500	N
Chr5:23054744-23054844	50	6.495	N
Chr5:23094751-23094765	3	0.347	N
Chr5:23098063-23098074	3	1.125	N
Chr5:23100947-23100961	1	0.111	N
Chr5:23118179-23118194	1	0.167	N
Chr5:23122381-23122396	1	1.000	N
Chr5:23128764-23128779	0	0.000	N
Chr5:23129342-23129588	7	1.817	24
Chr5:23130145-23130167	1	0.200	23
Chr5:23134862-23135451	39	15.237	24
Chr5:23135734-23135986	3	1.167	24
Chr5:23136222-23136641	9	4.167	24
Chr5:23137146-23137490	10	7.333	24
Chr5:23137787-23138507	12	6.833	24
Chr5:23138769-23138797	1	0.500	24
Chr5:23139275-23140009	63	32.590	24
Chr5:23145433-23145452	2	0.583	N
Chr5:23152591-23152605	3	0.533	N
Chr5:23155700-23155714	25	5.147	N
Chr5:23157794-23157808	6	2.250	N
Chr5:23162087-23162101	2	0.250	N
Chr5:23166530-23167263	18	16.501	24
Chr5:23169200-23169213	12	1.664	N
Chr5:23171605-23171619	0	0.000	N
Chr5:23183555-23183567	8	2.666	N
Chr5:23208940-23208954	0	0.000	N
Chr5:23218451-23218466	1	1.000	N
Chr5:23231821-23231846	0	0.000	N
Chr5:23232317-23232331	3	0.429	N
Chr5:23236810-23236828	1	1.000	N
Chr5:23240659-23241215	18	9.583	24
Chr5:23246391-23246405	0	0.000	N
Chr5:23246663-23246676	11	9.174	N
Chr5:23282544-23283085	28	22.599	24
Chr5:23288470-23288484	8	0.889	N
Chr5:23297737-23297754	2	1.500	N
Chr5:23309813-23310061	19	18.500	24
Chr5:23310306-23310325	1	1.000	N
Chr5:23319178-23319194	2	1.083	N
Chr5:23322431-23322447	2	1.200	N
Chr5:23322947-23323424	24	20.650	24
Chr5:23336380-23336395	2	0.400	N
Chr5:23338280-23338280	7	1.500	N
Chr5:23340107-23340193	29	29.000	24
Chr5:23347246-23347254	1	0.500	N
Chr5:23347633-23347806	5	5.000	N
Chr5:23348552-23348580	1	1.000	N
Chr5:23349360-23349421	7	7.000	N
Chr5:23355770-23355785	0	0.000	N
Chr5:23361590-23361715	33	21.853	N
Chr5:23374236-23374250	1	0.143	N
Chr5:23386208-23386318	11	6.584	N
Chr5:23393107-23393355	58	58.000	24
Chr5:23394349-23394367	3	3.000	21
Chr5:23401579-23401593	1	0.250	N
Chr5:23402420-23402434	0	0.000	N
Chr5:23409171-23409186	0	0.000	N
Chr5:23414464-23414553	3	3.000	23
Chr5:23418058-23418196	14	7.666	24
Chr5:23431348-23432204	147	18.081	N
Chr5:23432441-23432861	16	3.650	24
Chr5:23440277-23440407	43	41.998	N
Chr5:23442878-23442891	8	3.617	N
Chr5:23443190-23443205	5	1.425	N
Chr5:23445994-23446045	10	1.244	N
Chr5:23446609-23446625	22	11.266	N
Chr5:23447944-23448183	0	0.000	N
Chr5:23455670-23455684	0	0.000	N
Chr5:23459468-23459484	4	3.000	N
Chr5:23460781-23460795	1	0.250	N
Chr5:23466929-23466944	36	13.813	N
Chr5:23467553-23467568	5	1.533	N
Chr5:23471534-23471549	3	0.700	N
Chr5:23487329-23487344	21	16.771	N
Chr5:23496213-23496230	8	3.250	N
Chr5:23497390-23497407	3	1.147	N
Chr5:23510388-23510405	3	3.000	N
Chr5:23514332-23514396	222	162.504	N
Chr5:23518773-23518787	1	0.500	N
Chr5:23538815-23538828	2	0.500	N
Chr5:23540347-23540360	4	2.667	N
Chr5:23541906-23541920	2	0.400	N
Chr5:23545878-23546121	121	121.000	24
Chr5:23547056-23547070	7	3.867	N
Chr5:23553161-23553174	15	6.750	N
Chr5:23560774-23560789	12	8.833	N
Chr5:23562136-23562314	19	11.419	N
Chr5:23579931-23579945	0	0.000	N
Chr5:23586673-23586688	0	0.000	N
Chr5:23587392-23587405	0	0.000	N
Chr5:23588930-23588952	1	1.000	24
Chr5:23592658-23592883	2	2.000	N
Chr5:23596751-23596757	3	1.000	N
Chr5:23597013-23597027	1	0.250	N
Chr5:23600683-23600696	0	0.000	N
Chr5:23601711-23601726	4	2.200	N
Chr5:23605495-23605510	15	6.159	N
Chr5:23605975-23605996	14	7.833	N
Chr5:23610597-23610612	1	0.250	N
Chr5:23622886-23622900	1	1.000	N
Chr5:23623437-23623452	2	0.268	N
Chr5:23626477-23626496	70	31.038	N
Chr5:23633689-23633703	8	2.458	N
Chr5:23636900-23637105	179	100.508	21
Chr5:23640820-23640833	0	0.000	N
Chr5:23644197-23644212	28	12.393	N
Chr5:23644711-23644811	100	75.160	N
Chr5:23654723-23654848	14	10.949	24
Chr5:23658182-23658196	0	0.000	N
Chr5:23662001-23662563	35	29.099	24
Chr5:23675541-23675555	0	0.000	N
Chr5:23682877-23682964	24	17.292	N
Chr5:23683177-23683488	183	102.041	N
Chr5:23684614-23684627	0	0.000	N
Chr5:23690683-23690697	23	4.283	N
Chr5:23691161-23691161	9	1.060	N
Chr5:23696767-23696782	6	0.857	N
Chr5:23697025-23697039	1	0.200	N
Chr5:23697614-23697628	0	0.000	N
Chr5:23715325-23715344	34	8.350	N
Chr5:23719381-23719393	5	3.000	N
Chr5:23729369-23729376	10	8.167	N
Chr5:23733884-23733899	5	5.000	N
Chr5:23751372-23751402	8	4.000	24
Chr5:23753943-23753958	2	0.243	N
Chr5:23757350-23757365	0	0.000	N
Chr5:23757766-23757781	3	0.320	N
Chr5:23758287-23758304	8	1.610	N
Chr5:23760629-23760643	14	1.425	N
Chr5:23761103-23761118	5	0.477	N
Chr5:23763228-23763364	13	13.000	24
Chr5:23763604-23763703	1	1.000	21
Chr5:23766176-23766256	38	13.167	N
Chr5:23767021-23767035	5	5.000	N
Chr5:23769591-23769605	0	0.000	N
Chr5:23774283-23775705	73	23.272	24
Chr5:23788044-23788127	11	10.333	24
Chr5:23808155-23808169	3	1.583	N
Chr5:23819185-23819200	3	1.571	N
Chr5:23823048-23823063	275	68.915	N
Chr5:23824975-23825154	28	21.501	24
Chr5:23825567-23825611	2	2.000	23
Chr5:23842101-23842121	50	15.265	N
Chr5:23844205-23844260	87	3.628	N
Chr5:23852431-23852447	7	1.833	N
Chr5:23852942-23852957	1	0.100	N
Chr5:23859415-23859429	1	1.000	N
Chr5:23859767-23859782	3	0.421	N
Chr5:23867321-23867337	50	10.695	N
Chr5:23885714-23885731	6	4.143	N
Chr5:23890198-23890211	7	3.184	N
Chr5:23894965-23894980	106	38.330	N
Chr5:23898610-23898624	276	75.872	N
Chr5:23915774-23915776	0	0.000	N
Chr5:23922077-23922091	0	0.000	N
Chr5:23925454-23925468	1	0.200	N
Chr5:23937056-23937069	0	0.000	N
Chr5:23944830-23944846	15	11.834	N
Chr5:23953941-23954012	8342	689.883	N
Chr5:23957429-23957500	8282	684.921	N
Chr5:23962184-23962205	0	0.000	N
Chr5:23962791-23962806	7	2.039	N
Chr5:23977584-23977598	26	4.841	N
Chr5:23988467-23988602	58	38.419	21
Chr5:24002140-24002648	31	9.207	24
Chr5:24002883-24003293	31	12.704	24
Chr5:24017014-24017029	10	1.125	N
Chr5:24020781-24020999	2	2.000	23
Chr5:24021591-24021606	2	0.433	N
Chr5:24027942-24027965	1	0.500	24
Chr5:24028455-24028480	1	0.333	23
Chr5:24029852-24029875	0	0.000	N
Chr5:24031414-24031430	27	8.662	N
Chr5:24047016-24047030	0	0.000	N
Chr5:24047565-24047586	0	0.000	N
Chr5:24048919-24048936	2	0.396	N
Chr5:24056961-24056975	4	0.364	N
Chr5:24081967-24081980	8	0.478	N
Chr5:24088388-24088405	199	162.125	N
Chr5:24091778-24091790	7	1.337	N
Chr5:24092746-24092748	1	1.000	N
Chr5:24096308-24096323	40	14.056	N
Chr5:24100723-24100796	0	0.000	N
Chr5:24110606-24111161	20	17.084	24
Chr5:24117399-24117721	4	3.018	N
Chr5:24117984-24118553	12	4.499	24
Chr5:24120353-24120367	2	0.700	N
Chr5:24121182-24121189	1	1.000	N
Chr5:24121533-24121555	1	1.000	N
Chr5:24121814-24121832	3	3.000	N
Chr5:24129587-24129603	0	0.000	N
Chr5:24136730-24136976	3	3.000	23
Chr5:24139036-24139050	0	0.000	N
Chr5:24139955-24140019	53	3.784	N
Chr5:24152715-24152732	0	0.000	N
Chr5:24153060-24153074	0	0.000	N
Chr5:24153608-24153735	23	22.501	24
Chr5:24159971-24159984	2	0.500	N
Chr5:24164292-24164306	2	0.118	N
Chr5:24184820-24184834	5	0.454	N
Chr5:24185846-24186067	5	2.060	24
Chr5:24186360-24186642	2	1.067	23
Chr5:24186918-24187385	22	10.461	24
