#Locus	Reads	Rep-total	DicerCall
Chr4:16634774-16634788	4	2.167	N
Chr4:16637766-16637780	19	9.500	N
Chr4:16640994-16641008	2	0.167	N
Chr4:16642690-16642710	2	2.000	N
Chr4:16643693-16643870	17	16.334	N
Chr4:16644299-16644359	6	6.000	N
Chr4:16650370-16650382	2	0.393	N
Chr4:16655286-16655311	14	2.041	N
Chr4:16667216-16667241	10	10.000	N
Chr4:16674689-16674862	9	9.000	N
Chr4:16676540-16676554	9	8.333	N
Chr4:16681965-16681977	0	0.000	N
Chr4:16682363-16682377	8	1.362	N
Chr4:16691952-16691966	3	3.000	N
Chr4:16696447-16696463	30	8.910	N
Chr4:16701884-16701900	2	2.000	N
Chr4:16705494-16705847	75	60.735	24
Chr4:16709065-16709089	8	8.000	23
Chr4:16719600-16719620	4	3.000	21
Chr4:16724921-16724934	4	2.000	N
Chr4:16725612-16725630	110	85.327	N
Chr4:16729191-16729397	180	115.002	24
Chr4:16729995-16730017	1	1.000	24
Chr4:16745480-16745494	5	1.250	N
Chr4:16746100-16746115	73	29.310	N
Chr4:16752901-16752915	6	3.091	N
Chr4:16753556-16753569	2	1.250	N
Chr4:16754843-16754928	101	12.999	N
Chr4:16766856-16766870	2	1.000	N
Chr4:16783212-16783377	256	256.000	24
Chr4:16786198-16786213	1	0.111	N
Chr4:16794339-16794836	21	12.613	24
Chr4:16798364-16798379	8	3.666	N
Chr4:16804784-16804793	6	6.000	N
Chr4:16806575-16806589	1	0.143	N
Chr4:16811136-16811150	4	1.000	N
Chr4:16812593-16812609	10	1.484	N
Chr4:16814306-16814322	2	2.000	20
Chr4:16815062-16815077	9	9.000	N
Chr4:16827503-16827524	5	2.369	24
Chr4:16830083-16830097	5	0.555	N
Chr4:16830840-16831023	107	51.167	24
Chr4:16831368-16831711	101	72.235	24
Chr4:16834955-16834983	5	5.000	N
Chr4:16846882-16846899	52	25.974	N
Chr4:16859326-16859341	4	0.500	N
Chr4:16863396-16863534	13	6.091	N
Chr4:16863847-16864085	89	34.559	24
Chr4:16864308-16864543	29	7.598	24
Chr4:16868396-16868410	29	14.500	N
Chr4:16880390-16880404	3	0.900	N
Chr4:16886886-16886902	0	0.000	N
Chr4:16887699-16887710	5	2.083	N
Chr4:16888327-16888343	13	4.125	N
Chr4:16920908-16921145	353	227.756	24
Chr4:16925628-16925644	1	0.333	N
Chr4:16929289-16929527	164	164.000	24
Chr4:16936345-16936359	24	13.500	N
Chr4:16938662-16938670	0	0.000	N
Chr4:16940866-16940881	3	0.917	N
Chr4:16945191-16945210	6	6.000	N
Chr4:16945424-16945477	19	19.000	N
Chr4:16945685-16945701	4	1.503	N
Chr4:16945951-16946197	31	29.701	N
Chr4:16951527-16951695	49	20.105	24
Chr4:16960051-16960069	11	4.377	N
Chr4:16961688-16961703	10	2.917	N
Chr4:16962027-16962042	5	4.500	N
Chr4:16963287-16963306	9	2.750	N
Chr4:16964719-16964733	7	4.333	N
Chr4:16966212-16966226	4	1.152	N
Chr4:16974769-16974787	4	4.000	N
Chr4:16974993-16975006	5	4.072	N
Chr4:16975725-16975729	4	4.000	N
Chr4:16977841-16977855	2	0.077	N
Chr4:16984025-16984040	20	2.068	N
Chr4:16990647-16990661	18	2.929	N
Chr4:16991711-16991726	21	3.637	N
Chr4:17000224-17000238	9	7.533	N
Chr4:17021415-17021418	2	2.000	N
Chr4:17043894-17043909	1	1.000	N
Chr4:17045625-17045640	3	0.733	N
Chr4:17049603-17050039	36	34.999	N
Chr4:17061405-17061421	14	3.125	N
Chr4:17078658-17078672	2	0.476	N
Chr4:17081082-17081837	419	233.299	24
Chr4:17082150-17082454	227	128.142	24
Chr4:17087858-17087873	10	5.117	N
Chr4:17116834-17116848	18	5.917	N
Chr4:17122136-17122151	6	1.667	N
Chr4:17125150-17125163	2	0.424	N
Chr4:17128323-17128336	5	1.850	N
Chr4:17130051-17130123	11741	1071.953	N
Chr4:17149471-17149561	582	221.975	N
Chr4:17156141-17156155	2	1.143	N
Chr4:17162673-17162686	11	9.334	N
Chr4:17168065-17168079	6	0.461	N
Chr4:17171210-17171224	4	1.333	N
Chr4:17190612-17190629	93	88.071	N
Chr4:17205475-17205490	8	7.000	N
Chr4:17212215-17212229	2	1.200	N
Chr4:17212438-17212463	7	7.000	24
Chr4:17212949-17213045	9	9.000	24
Chr4:17213956-17214176	37	36.001	24
Chr4:17227861-17227875	1	0.250	N
Chr4:17232538-17232552	165	33.297	N
Chr4:17235513-17235528	10	3.017	N
Chr4:17249443-17249601	44	35.499	24
Chr4:17251188-17251204	19	13.000	N
Chr4:17252589-17252605	20	12.666	N
Chr4:17271069-17271083	4	2.500	N
Chr4:17276679-17276774	399	96.319	N
Chr4:17280973-17281003	31	27.668	N
Chr4:17282529-17282535	4	4.000	N
Chr4:17287466-17287481	30	21.333	N
Chr4:17290841-17290855	5	0.744	N
Chr4:17293458-17293472	4	1.100	N
Chr4:17294292-17294307	2	1.000	N
Chr4:17299841-17299855	4	1.250	N
Chr4:17311209-17311224	4	0.833	N
Chr4:17311955-17311973	68	57.202	N
Chr4:17312258-17312275	113	48.330	N
Chr4:17317181-17317238	49	49.000	24
Chr4:17319698-17319713	7	5.833	N
Chr4:17321560-17321574	0	0.000	N
Chr4:17324845-17324861	4	1.667	N
Chr4:17339478-17339478	2	2.000	23
Chr4:17339680-17340244	57	45.418	24
Chr4:17340462-17340469	2	2.000	22
Chr4:17344043-17344057	2	1.111	N
Chr4:17348888-17348902	28	15.168	N
Chr4:17349796-17349811	2	2.000	N
Chr4:17351765-17351780	0	0.000	N
Chr4:17354002-17354018	3	3.000	N
Chr4:17354439-17354440	1	1.000	21
Chr4:17355376-17355393	2	1.500	N
Chr4:17355751-17355754	2	1.250	N
Chr4:17357272-17357288	21	10.521	N
Chr4:17357913-17357929	3	1.417	N
Chr4:17384642-17384656	418	190.148	N
Chr4:17385250-17385263	5	5.000	N
Chr4:17394324-17394395	39	39.000	24
Chr4:17394809-17394956	11	9.600	24
Chr4:17404251-17404446	181	135.388	23
Chr4:17405598-17405611	3	0.327	N
Chr4:17413078-17413250	271	269.320	24
Chr4:17414452-17414604	13	8.499	N
Chr4:17420407-17420422	6	1.510	N
Chr4:17448563-17448584	10	3.158	24
Chr4:17448785-17449333	93	48.313	24
Chr4:17449730-17449865	26	13.463	24
Chr4:17450086-17450109	5	3.500	23
Chr4:17450314-17450376	11	5.833	23
Chr4:17450610-17450611	2	1.034	N
Chr4:17450852-17450889	8	5.083	24
Chr4:17463297-17463311	19	2.778	N
Chr4:17466624-17466638	26	3.557	N
Chr4:17477271-17477286	5	1.696	N
Chr4:17479642-17479656	0	0.000	N
Chr4:17482051-17482063	5	0.617	N
Chr4:17488243-17488258	8	1.458	N
Chr4:17496228-17496244	50	16.115	N
Chr4:17500804-17500878	20333	3108.916	N
Chr4:17501344-17501379	55	52.943	24
Chr4:17501956-17502202	22	12.749	24
Chr4:17510658-17510674	5	1.666	N
Chr4:17511567-17511716	123	121.832	24
Chr4:17514113-17514128	2	1.083	N
Chr4:17531919-17531935	30	27.999	N
Chr4:17534545-17534567	2	2.000	23
Chr4:17541279-17541482	5	3.292	N
Chr4:17546055-17546071	11	5.100	N
Chr4:17548207-17548221	1	1.000	N
Chr4:17550108-17550123	5	1.117	N
Chr4:17554646-17554660	1	0.143	N
Chr4:17555274-17555300	2	2.000	N
Chr4:17558654-17558671	96	49.891	N
Chr4:17559505-17559519	6	6.000	N
Chr4:17572707-17572721	34	32.001	N
Chr4:17581337-17581353	73	34.098	N
Chr4:17592389-17592403	7	6.500	N
Chr4:17604496-17604512	36	12.082	N
Chr4:17607659-17607673	13	4.200	N
Chr4:17610407-17610423	293	132.231	N
Chr4:17611292-17611308	24	16.675	N
Chr4:17612637-17612651	6	6.000	N
Chr4:17614417-17614419	4	1.533	N
Chr4:17616381-17616445	49	49.000	24
Chr4:17624674-17625115	437	301.880	24
Chr4:17625942-17625957	4	0.500	N
Chr4:17628868-17628884	3	0.410	N
Chr4:17638236-17638377	20	13.366	24
Chr4:17651544-17651558	9	2.083	N
Chr4:17654883-17655064	145	82.955	24
Chr4:17655396-17655406	2	1.143	22
Chr4:17655909-17655998	13	6.139	24
Chr4:17658460-17658476	2	0.667	N
Chr4:17659953-17659967	17	3.400	N
Chr4:17679474-17679489	4	2.000	N
Chr4:17682910-17682926	4	0.467	N
Chr4:17683776-17683789	2	0.268	N
Chr4:17684663-17684678	26	16.666	N
Chr4:17692227-17692242	85	19.133	N
Chr4:17704815-17704829	21	6.562	N
Chr4:17708344-17708358	8	1.166	N
Chr4:17709087-17709102	11	7.445	N
Chr4:17711819-17711941	292	290.511	24
Chr4:17712312-17712438	9	4.500	24
Chr4:17713195-17713385	21	13.526	N
Chr4:17714835-17715231	9	9.000	24
Chr4:17715908-17716078	1	1.000	24
Chr4:17716834-17716945	7	3.500	22
Chr4:17722310-17722326	933	223.267	N
Chr4:17726125-17726140	5	2.500	N
Chr4:17727656-17727671	3	0.375	N
Chr4:17740026-17740042	10	5.658	N
Chr4:17740566-17740582	8	1.934	N
Chr4:17740925-17740947	5	5.000	23
Chr4:17743905-17743919	22	22.000	N
Chr4:17765428-17765445	69	67.330	N
Chr4:17765792-17765806	7	7.000	N
Chr4:17789472-17789751	282	238.234	24
Chr4:17794515-17794529	5	0.384	N
Chr4:17804506-17804746	19	8.060	N
Chr4:17805070-17805103	18	5.450	N
Chr4:17821831-17821845	3	0.600	N
Chr4:17825496-17825507	3	3.000	N
Chr4:17829796-17829806	4	4.000	23
Chr4:17831966-17832573	21	21.000	N
Chr4:17832823-17832844	6	6.000	N
Chr4:17833056-17833533	34	31.001	N
Chr4:17833741-17833865	3	3.000	N
Chr4:17834083-17834289	13	12.500	N
Chr4:17837619-17837712	78	78.000	24
Chr4:17838382-17838399	8	3.014	N
Chr4:17844817-17844834	46	43.001	N
Chr4:17848225-17848240	6	2.333	N
Chr4:17850493-17850507	2	0.154	N
Chr4:17853836-17853850	13	2.500	N
Chr4:17859815-17859828	6	5.500	N
Chr4:17885027-17885087	4	1.222	23
Chr4:17894109-17894123	5	1.533	N
Chr4:17900797-17900811	1	0.333	N
Chr4:17909085-17909094	1	1.000	N
Chr4:17912035-17912047	2	1.500	N
Chr4:17927819-17927832	0	0.000	N
Chr4:17933829-17933843	7	1.000	N
Chr4:17937979-17937993	4	4.000	N
Chr4:17957704-17957718	0	0.000	N
Chr4:17961554-17961569	15	7.200	N
Chr4:17967961-17967976	1	0.100	N
Chr4:17971772-17971786	4	0.125	N
Chr4:17979264-17979278	0	0.000	N
Chr4:17985771-17985788	49	19.144	N
Chr4:17986110-17986125	7	3.167	N
Chr4:18013274-18013288	4	3.100	N
Chr4:18019040-18019158	38	19.000	N
Chr4:18024367-18024383	0	0.000	N
Chr4:18058297-18058312	4	2.833	N
Chr4:18063744-18063760	65	23.601	N
Chr4:18067252-18067267	7	5.667	N
Chr4:18074980-18074996	10	3.625	N
Chr4:18083704-18083717	1	1.000	N
Chr4:18087240-18087405	14	6.250	24
Chr4:18092864-18092880	11	7.910	N
Chr4:18096871-18096901	6	6.000	N
Chr4:18097606-18097787	3	1.000	N
Chr4:18097994-18098492	42	37.750	N
Chr4:18106903-18106919	28	20.667	N
Chr4:18110402-18110416	4	0.650	N
Chr4:18124133-18124147	0	0.000	N
Chr4:18129329-18129344	9	1.526	N
Chr4:18135844-18135858	7	7.000	N
Chr4:18145904-18145918	1	0.067	N
Chr4:18147818-18147832	35	17.500	N
Chr4:18150916-18150932	8	7.500	N
Chr4:18155603-18155618	4	1.600	N
Chr4:18160613-18160629	8	2.634	N
Chr4:18163612-18163982	26	24.591	N
Chr4:18164189-18165215	95	93.832	N
Chr4:18165556-18165835	302	262.861	N
Chr4:18172535-18172550	6	3.866	N
Chr4:18182284-18182520	57	57.000	24
Chr4:18201373-18201764	24	15.324	24
Chr4:18202079-18202086	3	0.643	24
Chr4:18215505-18215507	2	2.000	N
Chr4:18215930-18216311	43	42.144	N
Chr4:18216639-18216688	16	15.166	N
Chr4:18216897-18217449	58	57.501	N
Chr4:18222330-18222344	6	1.200	N
Chr4:18225604-18225619	10	9.100	N
Chr4:18232310-18233016	294	236.317	24
Chr4:18234045-18234059	3	0.273	N
Chr4:18236325-18236359	19	18.001	N
Chr4:18236863-18236877	8	1.000	N
Chr4:18247888-18248255	17	6.217	24
Chr4:18249672-18249718	10	6.667	23
Chr4:18251415-18251624	234	164.081	24
Chr4:18254986-18255072	295	92.954	N
Chr4:18257013-18257080	68	68.000	23
Chr4:18257806-18257822	2	0.122	N
Chr4:18271723-18271738	12	6.000	N
Chr4:18274422-18274539	29	26.332	N
Chr4:18274766-18274901	7	6.125	N
Chr4:18280297-18280301	1	1.000	24
Chr4:18280555-18280898	100	99.000	24
Chr4:18284449-18284535	9	4.500	N
Chr4:18293778-18293835	2107	329.535	N
Chr4:18304891-18305716	1023	874.256	N
Chr4:18325464-18325478	3	1.311	N
Chr4:18326990-18326992	2	1.250	N
Chr4:18350189-18350204	26	15.501	N
Chr4:18350722-18350736	1	0.167	N
Chr4:18361978-18362124	110	109.505	23
Chr4:18369118-18369132	75	25.335	N
Chr4:18371538-18371561	18	18.000	N
Chr4:18377747-18377877	30	16.809	24
Chr4:18381438-18381452	2	0.667	N
Chr4:18384585-18384602	23	9.874	N
Chr4:18386032-18386046	1	0.500	N
Chr4:18395065-18395129	29	16.092	N
Chr4:18399889-18399904	4	2.000	N
Chr4:18411265-18411340	104	13.354	N
Chr4:18411719-18411905	193	190.993	24
Chr4:18417667-18417865	9	6.311	N
Chr4:18419837-18419852	12	3.029	N
Chr4:18421981-18421995	7	1.950	N
Chr4:18423560-18423577	5	1.666	N
Chr4:18425753-18425783	19	17.334	24
Chr4:18426145-18426275	54	22.734	23
Chr4:18426592-18426662	29	11.791	24
Chr4:18430023-18430037	0	0.000	N
Chr4:18432326-18432340	2	0.667	N
Chr4:18433324-18433441	12	10.000	N
Chr4:18441118-18441134	277	48.004	N
Chr4:18447343-18447358	2	0.361	N
Chr4:18447882-18447900	201	168.257	N
Chr4:18448714-18448728	0	0.000	N
Chr4:18457210-18457212	3	0.733	N
Chr4:18460291-18460306	2	1.500	N
Chr4:18468806-18468820	7	0.816	N
Chr4:18471009-18471023	4	1.000	N
Chr4:18482174-18482212	5	5.000	24
Chr4:18492483-18492501	15	3.750	N
Chr4:18494916-18494931	7	4.500	N
Chr4:18498887-18499155	13	6.126	23
Chr4:18501729-18501784	7	1.133	N
Chr4:18504617-18504631	10	2.183	N
Chr4:18506012-18506026	5	4.111	N
Chr4:18520838-18520852	6	4.444	N
Chr4:18529714-18529732	37	30.510	N
Chr4:18532379-18532618	146	60.707	24
Chr4:18533424-18533638	117	70.387	24
Chr4:18534018-18534033	36	11.902	N
Chr4:18535531-18535545	7	4.166	N
Chr4:18539753-18539768	5	5.000	N
Chr4:18540856-18540874	8	4.793	N
Chr4:18542171-18542227	14	1.201	N
Chr4:18546363-18546380	16	7.048	N
Chr4:18550766-18550781	4	3.500	N
Chr4:18553105-18553119	3	2.111	N
Chr4:18555669-18555685	1	1.000	21
Chr4:18556006-18556206	12	12.000	N
Chr4:18558009-18558015	4	4.000	N
Chr4:18558658-18558676	8	8.000	N
Chr4:18575493-18575510	81	78.748	N
Chr4:18583047-18583310	8	7.334	N
Chr4:18584127-18584559	162	155.504	24
Chr4:18584916-18585039	37	27.521	24
Chr5:21-759	249	247.008	24
Chr5:4211-4225	8	8.000	N
Chr5:4909-4923	5	1.583	N
Chr5:28517-28575	16	5.834	24
Chr5:31304-31318	5	0.715	N
Chr5:35029-35044	2	0.500	N
Chr5:40042-40056	3	1.667	N
Chr5:50147-50161	5	0.833	N
Chr5:50757-50772	4	3.072	N
Chr5:56657-56906	271	227.342	24
Chr5:59086-59101	4	1.000	N
Chr5:64742-65090	64	32.531	24
Chr5:65441-65462	1	0.200	23
Chr5:66145-66226	14	2.050	N
Chr5:66583-66651	11	2.550	24
Chr5:67337-67501	16	4.384	24
Chr5:67901-67984	15	4.750	24
Chr5:68429-68440	2	1.500	24
Chr5:69044-69268	2	0.500	21
Chr5:69563-69580	4	1.150	N
Chr5:70023-70357	37	10.334	24
Chr5:70689-71502	114	71.261	24
Chr5:73685-73695	8	4.666	N
Chr5:85661-85676	38	37.498	N
Chr5:91074-91289	91	56.202	24
Chr5:112816-113495	390	261.417	24
Chr5:113930-113957	2	2.000	22
Chr5:115094-115108	3	2.143	N
Chr5:126443-126458	1	0.333	N
Chr5:128489-128501	1	0.333	N
Chr5:135794-136081	25	22.000	N
Chr5:136610-136661	11	11.000	24
Chr5:138060-138078	3	3.000	24
Chr5:140814-140829	25	15.000	N
Chr5:142346-142580	83	70.500	N
Chr5:146303-146377	477	474.758	N
Chr5:146621-146762	99	98.000	N
Chr5:147144-147157	3	1.250	N
Chr5:148189-148204	41	10.861	N
Chr5:150372-150427	1493	118.544	N
Chr5:152062-152076	0	0.000	N
Chr5:152828-152842	1	0.143	N
Chr5:158792-158806	4	0.667	N
Chr5:169487-169502	2	0.500	N
Chr5:172871-172874	1	1.000	N
Chr5:179211-179212	1	1.000	24
Chr5:180230-180245	1	0.500	N
Chr5:180843-180859	6	0.136	N
Chr5:184854-184881	12	4.111	N
Chr5:193255-193269	0	0.000	N
Chr5:197096-197111	3	1.667	N
Chr5:209122-209593	170	169.252	N
Chr5:209880-210328	91	89.999	N
Chr5:210813-210829	5	2.584	N
Chr5:216185-216200	7	1.250	N
Chr5:216424-216431	7	5.500	N
Chr5:241471-241485	4	4.000	N
Chr5:243701-243716	4	4.000	N
Chr5:250190-251172	386	293.592	24
Chr5:251767-251861	15	3.884	N
Chr5:253175-253186	1	0.250	N
Chr5:259807-259823	11	3.683	N
Chr5:260295-260310	6	3.000	N
Chr5:263862-263876	3	2.143	N
Chr5:264554-264571	7	4.250	N
Chr5:265037-265052	268	137.511	N
Chr5:267195-267214	11	8.751	N
Chr5:267947-267953	2	0.625	N
Chr5:268167-268181	1	0.029	N
Chr5:271008-271024	32	21.901	N
Chr5:275823-275843	9	3.000	N
Chr5:280656-280670	2	0.417	N
Chr5:284662-284921	52	51.501	24
Chr5:287537-287773	218	122.560	21
Chr5:290289-290312	9	9.000	N
Chr5:290858-291026	8	6.500	N
Chr5:297160-297174	4	0.500	N
Chr5:303054-303067	4	4.000	N
Chr5:317452-317614	212	169.006	24
Chr5:318364-318378	10	2.000	N
Chr5:325829-325842	7	6.167	N
Chr5:329459-329472	0	0.000	N
Chr5:346997-347066	51	18.549	24
Chr5:347323-347347	3	0.188	24
Chr5:347727-347788	11	5.604	24
Chr5:347996-348061	19	8.276	24
Chr5:348276-348345	14	3.641	24
Chr5:349246-349259	3	0.783	N
Chr5:349830-350301	150	68.055	24
Chr5:353877-353914	5	5.000	23
Chr5:354127-354144	2	2.000	23
Chr5:354385-355439	92	47.104	24
Chr5:355712-355938	33	13.091	24
Chr5:356166-357000	172	148.419	24
Chr5:358226-358241	6	3.000	N
Chr5:359536-359551	0	0.000	N
Chr5:363204-363221	13	1.345	N
Chr5:364000-364015	5	1.607	N
Chr5:369809-369823	20	20.000	N
Chr5:371539-371554	10	4.167	N
Chr5:388746-388761	2	0.343	N
Chr5:389891-389963	316	101.341	N
Chr5:393302-393312	5	4.500	24
Chr5:393613-393802	98	27.979	24
Chr5:394268-394380	10	6.623	24
Chr5:394630-394698	21	21.000	24
Chr5:397794-397807	0	0.000	N
Chr5:402968-402984	25	8.918	N
Chr5:415394-415408	2	2.000	N
Chr5:426393-426606	16	16.000	N
Chr5:426893-427005	17	17.000	N
Chr5:427248-427263	5	4.500	N
Chr5:449143-449156	2	1.333	N
Chr5:452004-452021	13	4.450	N
Chr5:462497-462511	10	6.833	N
Chr5:469787-469802	3	2.200	N
Chr5:472372-472386	10	1.429	N
Chr5:477993-478007	10	0.385	N
Chr5:485588-485603	17	3.592	N
Chr5:486731-487034	1305	1274.985	24
Chr5:487968-487988	3	0.750	22
Chr5:489983-490472	150	108.540	N
Chr5:490722-491058	33	22.354	24
Chr5:491682-492003	604	545.412	24
Chr5:499600-499629	7	3.333	24
Chr5:503094-503323	368	362.038	24
Chr5:506682-506866	14	14.000	N
Chr5:507119-507199	13	13.000	N
Chr5:508447-508502	147	8.791	N
Chr5:527263-527275	6	2.572	N
Chr5:530822-530892	50	4.375	N
Chr5:552254-552268	0	0.000	N
Chr5:553981-554511	59	56.835	N
Chr5:555048-555398	18	17.500	N
Chr5:555758-555774	4	4.000	N
Chr5:556267-556282	6	6.000	N
Chr5:559328-559402	2107	327.639	N
Chr5:563140-563157	12	3.571	N
Chr5:576282-576297	2	1.200	N
Chr5:576759-576773	5	0.715	N
Chr5:582346-582483	115	113.597	24
Chr5:588866-588966	73	24.981	N
Chr5:595609-595630	4	3.250	N
Chr5:596885-596906	3	3.000	24
Chr5:597939-597954	6	4.000	N
Chr5:609598-609599	3	1.500	23
Chr5:610483-610569	37	25.500	24
Chr5:611041-611060	1	0.500	24
Chr5:611656-611863	21	21.000	24
Chr5:614644-614727	97	24.541	N
Chr5:616033-616048	7	1.838	N
Chr5:621753-621768	17	4.141	N
Chr5:634931-634939	2	1.333	N
Chr5:642397-642481	76	15.443	N
Chr5:643979-644125	19	6.333	N
Chr5:660624-661228	282	268.577	24
Chr5:663354-663377	2	2.000	24
Chr5:666766-666782	5	2.300	N
Chr5:678377-678392	5	0.583	N
Chr5:693839-693860	2	2.000	N
Chr5:697997-698011	3	0.357	N
Chr5:698880-698938	10	10.000	24
Chr5:699350-699676	67	66.498	24
Chr5:701119-701305	33	33.000	24
Chr5:702334-702650	137	133.246	24
Chr5:706688-707007	86	82.182	24
Chr5:708794-708809	1	0.333	N
Chr5:710664-710679	5	1.666	N
Chr5:723694-724059	39	37.284	24
Chr5:724282-724587	61	43.084	24
Chr5:725087-725405	6	6.000	23
Chr5:725725-725748	1	1.000	24
Chr5:726038-726085	15	15.000	24
Chr5:726297-726470	15	14.334	24
Chr5:739623-739641	19	10.999	N
Chr5:743911-744146	178	132.806	24
Chr5:744357-744464	6	3.584	23
Chr5:744901-745164	25	4.655	24
Chr5:755927-755942	3	3.000	N
Chr5:765838-766139	390	312.663	24
Chr5:771948-771965	7	6.500	N
Chr5:772496-772654	22	22.000	N
Chr5:773298-773302	3	3.000	N
Chr5:786868-786921	7	7.000	N
Chr5:788379-788391	16	12.250	N
Chr5:793045-793058	5	3.386	N
Chr5:793657-793673	30	12.018	N
Chr5:795497-795512	13	3.250	N
Chr5:797982-797996	3	3.000	N
Chr5:799214-799229	4	0.917	N
Chr5:805995-806008	1	1.000	N
Chr5:834712-834726	36	8.784	N
Chr5:835566-835580	1	0.333	N
Chr5:837791-837806	8	8.000	N
Chr5:838090-838128	9	9.000	24
Chr5:839523-839551	9	9.000	24
Chr5:845998-846012	4	3.050	N
Chr5:856233-856434	28	28.000	24
Chr5:858536-858618	168	4.301	N
Chr5:862413-862469	400	22.760	N
Chr5:869264-869279	10	4.500	N
Chr5:872129-872144	5	4.067	N
Chr5:878708-878722	2	1.143	N
Chr5:897007-897373	550	546.810	21
Chr5:900617-900631	6	0.187	N
Chr5:911259-911472	56	55.502	24
Chr5:928382-928396	4	0.667	N
Chr5:943150-943358	16	8.750	N
Chr5:946928-946942	8	1.220	N
Chr5:948557-948572	18	7.778	N
Chr5:951577-951663	91	90.499	24
Chr5:952487-952501	1	1.000	N
Chr5:961349-961364	5	0.893	N
Chr5:963586-963600	4	1.000	N
Chr5:970799-970879	56	4.295	N
Chr5:974981-974996	12	8.641	N
Chr5:984367-984446	28	6.667	N
Chr5:995372-995410	29	9.666	24
Chr5:998942-999002	5	0.702	N
Chr5:1009879-1009894	6	4.611	N
Chr5:1010581-1010596	6	6.000	N
Chr5:1011024-1011038	2	0.571	N
Chr5:1011648-1011663	4	0.800	N
Chr5:1021933-1021947	14	2.661	N
Chr5:1024033-1024049	6	2.083	N
Chr5:1025706-1025723	37	6.416	N
Chr5:1026479-1027021	119	69.210	24
Chr5:1029687-1029701	2	1.059	N
Chr5:1042482-1042496	2	1.100	N
Chr5:1051896-1051909	2	0.325	N
Chr5:1061264-1061286	7	4.667	N
Chr5:1061685-1061690	7	7.000	N
Chr5:1062927-1063308	43	9.223	N
Chr5:1064033-1064093	23	22.000	24
Chr5:1064309-1064335	3	1.450	24
Chr5:1064675-1064679	0	0.000	N
Chr5:1064920-1064921	3	3.000	23
Chr5:1065133-1065711	274	95.955	24
Chr5:1066110-1066337	14	3.588	24
Chr5:1066746-1067023	12	6.965	24
Chr5:1067329-1067921	165	78.309	24
Chr5:1076018-1076032	2	0.500	N
Chr5:1088149-1088356	64	64.000	24
Chr5:1094888-1094911	11	11.000	24
Chr5:1100358-1100372	0	0.000	N
Chr5:1102102-1102117	11	0.846	N
Chr5:1104083-1104097	3	1.000	N
Chr5:1108587-1109050	118	108.784	24
Chr5:1110108-1110128	2	2.000	24
Chr5:1115394-1116246	228	171.616	24
Chr5:1123672-1123687	1	0.333	N
Chr5:1130158-1130177	2	2.000	N
Chr5:1132068-1132089	7	7.000	N
Chr5:1133185-1133211	2	1.500	N
Chr5:1134332-1134346	4	3.167	N
Chr5:1136843-1136852	0	0.000	N
Chr5:1137591-1137591	3	3.000	N
Chr5:1142218-1142234	17	8.667	N
Chr5:1150311-1150329	16	5.389	N
Chr5:1156449-1156464	5	3.834	N
Chr5:1160168-1160422	333	333.000	24
Chr5:1161328-1161344	3	0.500	N
Chr5:1163622-1163637	11	2.583	N
Chr5:1170474-1170490	5	0.909	N
Chr5:1179826-1179842	91	70.534	N
Chr5:1180531-1180592	738	694.163	24
Chr5:1180911-1181406	131	112.699	24
Chr5:1181662-1181677	4	1.611	N
Chr5:1182112-1182130	1	0.083	N
Chr5:1188197-1188313	1007	500.781	21
Chr5:1193918-1193932	3	0.131	N
Chr5:1202098-1202113	40	10.668	N
Chr5:1212651-1212666	2	1.143	N
Chr5:1229471-1229500	6	6.000	24
Chr5:1230489-1230522	14	14.000	24
Chr5:1251909-1251924	9	9.000	N
Chr5:1260120-1260135	8	2.801	N
Chr5:1289478-1289494	7	3.667	N
Chr5:1298519-1298537	2	1.250	N
Chr5:1304664-1304680	21	7.125	N
Chr5:1309791-1309809	431	377.987	N
Chr5:1320301-1320311	3	3.000	N
Chr5:1321857-1321872	41	38.335	N
Chr5:1322913-1322949	1	1.000	24
Chr5:1323194-1323258	5	4.500	23
Chr5:1326592-1326607	6	2.666	N
Chr5:1326835-1326851	10	4.433	N
Chr5:1340486-1340508	7	7.000	N
Chr5:1347047-1347251	2	0.476	N
Chr5:1355135-1355150	4	0.850	N
Chr5:1358547-1358558	1	0.125	N
Chr5:1359397-1359411	1	0.071	N
Chr5:1361662-1361663	0	0.000	N
Chr5:1364485-1364499	9	4.500	N
Chr5:1364928-1364940	2	0.600	N
Chr5:1375645-1375662	23	7.144	N
Chr5:1389220-1389243	3	3.000	N
Chr5:1390818-1390832	3	0.619	N
Chr5:1392947-1393130	19	8.432	N
Chr5:1393929-1393942	4	1.250	N
Chr5:1398532-1398548	11	5.333	N
Chr5:1410424-1410468	247	247.000	23
Chr5:1410767-1410983	16	15.501	24
Chr5:1411203-1411472	18	16.751	24
Chr5:1413601-1413616	9	2.250	N
Chr5:1425909-1425923	11	3.666	N
Chr5:1427440-1427454	9	7.500	N
Chr5:1434371-1434385	4	1.591	N
Chr5:1438188-1438203	2	0.167	N
Chr5:1442102-1442124	5	5.000	N
Chr5:1448537-1448551	3	1.500	N
Chr5:1449831-1450027	6	4.500	N
Chr5:1457505-1457596	205	204.508	24
Chr5:1459490-1459501	2	0.325	N
Chr5:1461596-1461611	11	7.133	N
Chr5:1463419-1463435	14	12.501	N
Chr5:1463840-1463854	8	2.500	N
